r_m,z_m,phi_V,ne_m3,ni_m3
0.09271,0.00625,1.1110e-1,1.5251e+9,6.0724e+10
0.09479,0.00625,8.3777e-2,3.7485e+8,9.4828e+10
0.09688,0.00625,5.2004e-2,6.6896e+7,5.2354e+10
0.09896,0.00625,1.8365e-2,3.8811e+5,5.8740e+10
0.00104,0.01042,8.7313e-1,5.7400e+9,0.0000e+0
0.00313,0.01042,8.7624e-1,1.5932e+10,1.0781e+11
0.00521,0.01042,8.7686e-1,1.2434e+10,1.5637e+11
0.00729,0.01042,8.7310e-1,1.1325e+10,1.4039e+10
0.00937,0.01042,8.7413e-1,1.6535e+10,4.6672e+10
0.01146,0.01042,8.7676e-1,2.7084e+10,3.7830e+10
0.01354,0.01042,8.8209e-1,2.3275e+10,1.9975e+11
0.01563,0.01042,8.7847e-1,3.3264e+10,1.1742e+11
0.01771,0.01042,8.7342e-1,3.4490e+10,8.1357e+10
0.01979,0.01042,8.6904e-1,3.7690e+10,6.7340e+10
0.02187,0.01042,8.6727e-1,3.8359e+10,1.3476e+11
0.02396,0.01042,8.6391e-1,4.3823e+10,7.9752e+10
0.02604,0.01042,8.6348e-1,3.9947e+10,1.2954e+11
0.02813,0.01042,8.6226e-1,5.3302e+10,1.7791e+11
0.03021,0.01042,8.5789e-1,4.4808e+10,1.7206e+11
0.03229,0.01042,8.4983e-1,4.0177e+10,1.3243e+11
0.03438,0.01042,8.4027e-1,4.0438e+10,1.1072e+11
0.03646,0.01042,8.3020e-1,4.2510e+10,1.4373e+11
0.03854,0.01042,8.1697e-1,4.6713e+10,9.3446e+10
0.04063,0.01042,8.0508e-1,4.7456e+10,1.0245e+11
0.04271,0.01042,7.9474e-1,4.4170e+10,2.0730e+11
0.04479,0.01042,7.7813e-1,5.0153e+10,1.5386e+11
0.04688,0.01042,7.5949e-1,5.1358e+10,1.0268e+11
0.04896,0.01042,7.4286e-1,4.1465e+10,1.7004e+11
0.05104,0.01042,7.2255e-1,4.2621e+10,1.2753e+11
0.05312,0.01042,7.0171e-1,4.2406e+10,1.1815e+11
0.05521,0.01042,6.8071e-1,4.5873e+10,1.0899e+11
0.05729,0.01042,6.5952e-1,3.9039e+10,8.9645e+10
0.05937,0.01042,6.3908e-1,4.7248e+10,9.0504e+10
0.06146,0.01042,6.2006e-1,4.4096e+10,8.5758e+10
0.06354,0.01042,6.0250e-1,4.4255e+10,9.8936e+10
0.06563,0.01042,5.8541e-1,4.9654e+10,1.5317e+11
0.06771,0.01042,5.6476e-1,3.6992e+10,1.0681e+11
0.06979,0.01042,5.4244e-1,3.5860e+10,8.6663e+10
0.07187,0.01042,5.1972e-1,3.9182e+10,1.7470e+11
0.07396,0.01042,4.9062e-1,4.6377e+10,1.2659e+11
0.07604,0.01042,4.5934e-1,4.3968e+10,9.4743e+10
0.07813,0.01042,4.2809e-1,4.1690e+10,9.8841e+10
0.08021,0.01042,3.9584e-1,4.4591e+10,8.2293e+10
0.08229,0.01042,3.6349e-1,3.7554e+10,1.0623e+11
0.08438,0.01042,3.2875e-1,2.9823e+10,8.9977e+10
0.08646,0.01042,2.9227e-1,3.0324e+10,9.0254e+10
0.08854,0.01042,2.5378e-1,2.4248e+10,4.5887e+10
0.09062,0.01042,2.1585e-1,7.9333e+9,7.9470e+10
0.09271,0.01042,1.7448e-1,1.5564e+9,8.4251e+10
0.09479,0.01042,1.2858e-1,4.8331e+8,6.4291e+10
0.09688,0.01042,7.8882e-2,8.0421e+7,4.0755e+10
0.09896,0.01042,2.7027e-2,0.0000e+0,4.0464e+10
0.00104,0.01458,1.1788e+0,7.2972e+9,0.0000e+0
0.00313,0.01458,1.1805e+0,1.5502e+10,2.5843e+7
0.00521,0.01458,1.1843e+0,1.7696e+10,1.5509e+10
0.00729,0.01458,1.1896e+0,1.2824e+10,1.0077e+11
0.00937,0.01458,1.1923e+0,1.9827e+10,8.3020e+10
0.01146,0.01458,1.1943e+0,3.5848e+10,3.9874e+10
0.01354,0.01458,1.1997e+0,3.0288e+10,2.0511e+11
0.01563,0.01458,1.1970e+0,3.1989e+10,1.6066e+11
0.01771,0.01458,1.1917e+0,3.7862e+10,2.2022e+11
0.01979,0.01458,1.1807e+0,4.3845e+10,7.3329e+10
0.02187,0.01458,1.1753e+0,4.7172e+10,1.1565e+11
0.02396,0.01458,1.1716e+0,5.2168e+10,1.4003e+11
0.02604,0.01458,1.1683e+0,4.6162e+10,1.6283e+11
0.02813,0.01458,1.1620e+0,6.0086e+10,1.3535e+11
0.03021,0.01458,1.1553e+0,5.4221e+10,1.2601e+11
0.03229,0.01458,1.1486e+0,5.4389e+10,1.5091e+11
0.03438,0.01458,1.1399e+0,5.9179e+10,1.9813e+11
0.03646,0.01458,1.1265e+0,5.5336e+10,2.3096e+11
0.03854,0.01458,1.1060e+0,5.3163e+10,1.0354e+11
0.04063,0.01458,1.0877e+0,5.9522e+10,9.9948e+10
0.04271,0.01458,1.0718e+0,5.4811e+10,2.1582e+11
0.04479,0.01458,1.0492e+0,6.0926e+10,1.8182e+11
0.04688,0.01458,1.0230e+0,6.3319e+10,1.2164e+11
0.04896,0.01458,9.9793e-1,5.7445e+10,1.4948e+11
0.05104,0.01458,9.7097e-1,5.5476e+10,1.2453e+11
0.05312,0.01458,9.4380e-1,5.5646e+10,1.0994e+11
0.05521,0.01458,9.1707e-1,5.4643e+10,1.3424e+11
0.05729,0.01458,8.8826e-1,5.4452e+10,8.7620e+10
0.05937,0.01458,8.6035e-1,6.1096e+10,6.7976e+10
0.06146,0.01458,8.3508e-1,6.1782e+10,7.7751e+10
0.06354,0.01458,8.1154e-1,6.0463e+10,1.0051e+11
0.06563,0.01458,7.8799e-1,6.1463e+10,1.5072e+11
0.06771,0.01458,7.6124e-1,4.8786e+10,1.4471e+11
0.06979,0.01458,7.3126e-1,4.4415e+10,1.5147e+11
0.07187,0.01458,6.9755e-1,4.4314e+10,1.8477e+11
0.07396,0.01458,6.5699e-1,5.7815e+10,1.1066e+11
0.07604,0.01458,6.1568e-1,5.5946e+10,8.6421e+10
0.07813,0.01458,5.7463e-1,5.3240e+10,9.2642e+10
0.08021,0.01458,5.3294e-1,5.7941e+10,1.2362e+11
0.08229,0.01458,4.8894e-1,4.5142e+10,1.2985e+11
0.08438,0.01458,4.4156e-1,3.5597e+10,9.6246e+10
0.08646,0.01458,3.9273e-1,3.6058e+10,1.0438e+11
0.08854,0.01458,3.4176e-1,3.1768e+10,7.7199e+10
0.09062,0.01458,2.9018e-1,9.2042e+9,1.0327e+11
0.09271,0.01458,2.3387e-1,1.3070e+9,9.0962e+10
0.09479,0.01458,1.7279e-1,4.2216e+8,1.0058e+11
0.09688,0.01458,1.0596e-1,6.3288e+7,5.6099e+10
0.09896,0.01458,3.6239e-2,0.0000e+0,5.0586e+10
0.00104,0.01875,1.4728e+0,6.2038e+9,0.0000e+0
0.00313,0.01875,1.4746e+0,1.2597e+10,0.0000e+0
0.00521,0.01875,1.4784e+0,2.3482e+10,0.0000e+0
0.00729,0.01875,1.4849e+0,1.9262e+10,3.7470e+10
0.00937,0.01875,1.4912e+0,3.0407e+10,1.0608e+11
0.01146,0.01875,1.4941e+0,4.1362e+10,1.1792e+11
0.01354,0.01875,1.4944e+0,3.2684e+10,1.7705e+11
0.01563,0.01875,1.4877e+0,4.2036e+10,1.3106e+11
0.01771,0.01875,1.4789e+0,5.3756e+10,1.9713e+11
0.01979,0.01875,1.4645e+0,5.7384e+10,5.0020e+10
0.02187,0.01875,1.4563e+0,6.0636e+10,8.0060e+10
0.02396,0.01875,1.4519e+0,6.1960e+10,1.0080e+11
0.02604,0.01875,1.4494e+0,5.2410e+10,1.9012e+11
0.02813,0.01875,1.4419e+0,7.0573e+10,1.7071e+11
0.03021,0.01875,1.4323e+0,6.8929e+10,7.9938e+10
0.03229,0.01875,1.4268e+0,7.3047e+10,1.8798e+11
0.03438,0.01875,1.4174e+0,7.4633e+10,2.3320e+11
0.03646,0.01875,1.4002e+0,7.4541e+10,2.5482e+11
0.03854,0.01875,1.3744e+0,7.1955e+10,1.0077e+11
0.04063,0.01875,1.3515e+0,7.3092e+10,1.2939e+11
0.04271,0.01875,1.3290e+0,6.8108e+10,2.0019e+11
0.04479,0.01875,1.3009e+0,7.3547e+10,1.8733e+11
0.04688,0.01875,1.2686e+0,7.4313e+10,1.4227e+11
0.04896,0.01875,1.2359e+0,6.8585e+10,1.2431e+11
0.05104,0.01875,1.2030e+0,7.2514e+10,1.0149e+11
0.05312,0.01875,1.1713e+0,7.2069e+10,9.8527e+10
0.05521,0.01875,1.1409e+0,6.6720e+10,1.6143e+11
0.05729,0.01875,1.1071e+0,6.7829e+10,1.3098e+11
0.05937,0.01875,1.0726e+0,7.9941e+10,9.0080e+10
0.06146,0.01875,1.0415e+0,8.0263e+10,1.2588e+11
0.06354,0.01875,1.0112e+0,7.4485e+10,1.6805e+11
0.06563,0.01875,9.7849e-1,7.2754e+10,1.5640e+11
0.06771,0.01875,9.4396e-1,5.4303e+10,1.6980e+11
0.06979,0.01875,9.0521e-1,5.5294e+10,1.6317e+11
0.07187,0.01875,8.6296e-1,5.5300e+10,2.0600e+11
0.07396,0.01875,8.1440e-1,6.9583e+10,1.3431e+11
0.07604,0.01875,7.6586e-1,6.6599e+10,1.5091e+11
0.07813,0.01875,7.1582e-1,6.4799e+10,1.6155e+11
0.08021,0.01875,6.6308e-1,7.0663e+10,1.8456e+11
0.08229,0.01875,6.0590e-1,5.5445e+10,1.3632e+11
0.08438,0.01875,5.4588e-1,4.8174e+10,9.3372e+10
0.08646,0.01875,4.8512e-1,4.3519e+10,9.7339e+10
0.08854,0.01875,4.2274e-1,3.6416e+10,8.4105e+10
0.09062,0.01875,3.5881e-1,1.1360e+10,1.1198e+11
0.09271,0.01875,2.8942e-1,1.3358e+9,1.1272e+11
0.09479,0.01875,2.1423e-1,3.2485e+8,1.1833e+11
0.09688,0.01875,1.3282e-1,3.6232e+7,1.0326e+11
0.09896,0.01875,4.6584e-2,0.0000e+0,1.2439e+11
0.00104,0.02292,1.7550e+0,5.0439e+9,0.0000e+0
0.00313,0.02292,1.7569e+0,9.3834e+9,0.0000e+0
0.00521,0.02292,1.7608e+0,2.2760e+10,0.0000e+0
0.00729,0.02292,1.7676e+0,2.6814e+10,1.4963e+10
0.00937,0.02292,1.7761e+0,3.2045e+10,1.3409e+11
0.01146,0.02292,1.7793e+0,4.2998e+10,2.3773e+11
0.01354,0.02292,1.7732e+0,3.7346e+10,1.5811e+11
0.01563,0.02292,1.7634e+0,5.4061e+10,1.9421e+11
0.01771,0.02292,1.7488e+0,7.0414e+10,1.9163e+11
0.01979,0.02292,1.7305e+0,8.0927e+10,4.9862e+10
0.02187,0.02292,1.7187e+0,7.3834e+10,3.6219e+10
0.02396,0.02292,1.7131e+0,6.8176e+10,9.0827e+10
0.02604,0.02292,1.7093e+0,7.4587e+10,1.7840e+11
0.02813,0.02292,1.7014e+0,8.7855e+10,1.7160e+11
0.03021,0.02292,1.6911e+0,8.0772e+10,6.0546e+10
0.03229,0.02292,1.6863e+0,7.8007e+10,1.5447e+11
0.03438,0.02292,1.6798e+0,8.1064e+10,3.7729e+11
0.03646,0.02292,1.6564e+0,8.9838e+10,2.3911e+11
0.03854,0.02292,1.6274e+0,8.9236e+10,1.4214e+11
0.04063,0.02292,1.6004e+0,8.8772e+10,1.8759e+11
0.04271,0.02292,1.5723e+0,9.0156e+10,2.4101e+11
0.04479,0.02292,1.5392e+0,9.4868e+10,2.4757e+11
0.04688,0.02292,1.5002e+0,9.4685e+10,1.3178e+11
0.04896,0.02292,1.4632e+0,8.1879e+10,1.4501e+11
0.05104,0.02292,1.4261e+0,8.5494e+10,1.3151e+11
0.05312,0.02292,1.3900e+0,8.7716e+10,1.4932e+11
0.05521,0.02292,1.3537e+0,8.5551e+10,1.8913e+11
0.05729,0.02292,1.3137e+0,8.7650e+10,1.5115e+11
0.05937,0.02292,1.2728e+0,9.8081e+10,1.1088e+11
0.06146,0.02292,1.2345e+0,9.1358e+10,1.4033e+11
0.06354,0.02292,1.1949e+0,8.8656e+10,1.2378e+11
0.06563,0.02292,1.1545e+0,8.8148e+10,1.4744e+11
0.06771,0.02292,1.1118e+0,6.8828e+10,1.7191e+11
0.06979,0.02292,1.0641e+0,6.6271e+10,1.7545e+11
0.07187,0.02292,1.0115e+0,6.8946e+10,1.3264e+11
0.07396,0.02292,9.5691e-1,8.9155e+10,1.4892e+11
0.07604,0.02292,9.0095e-1,8.1294e+10,1.4997e+11
0.07813,0.02292,8.4287e-1,8.1947e+10,1.7710e+11
0.08021,0.02292,7.8089e-1,7.8957e+10,1.7460e+11
0.08229,0.02292,7.1474e-1,6.1472e+10,1.4097e+11
0.08438,0.02292,6.4495e-1,5.4496e+10,1.0171e+11
0.08646,0.02292,5.7303e-1,5.5847e+10,7.2304e+10
0.08854,0.02292,5.0088e-1,4.7449e+10,1.3991e+11
0.09062,0.02292,4.2381e-1,1.5792e+10,1.4296e+11
0.09271,0.02292,3.3969e-1,1.5393e+9,1.0429e+11
0.09479,0.02292,2.5032e-1,4.3479e+8,1.2756e+11
0.09688,0.02292,1.5379e-1,3.5344e+7,8.0717e+10
0.09896,0.02292,5.3132e-2,0.0000e+0,9.8921e+10
0.00104,0.02708,2.0239e+0,5.3194e+9,0.0000e+0
0.00313,0.02708,2.0260e+0,8.2313e+9,0.0000e+0
0.00521,0.02708,2.0305e+0,2.0252e+10,0.0000e+0
0.00729,0.02708,2.0384e+0,2.4205e+10,8.4699e+10
0.00937,0.02708,2.0450e+0,3.0586e+10,2.2419e+11
0.01146,0.02708,2.0416e+0,4.7051e+10,1.7813e+11
0.01354,0.02708,2.0336e+0,3.7638e+10,1.8099e+11
0.01563,0.02708,2.0208e+0,5.5601e+10,1.9254e+11
0.01771,0.02708,2.0033e+0,7.3061e+10,1.4171e+11
0.01979,0.02708,1.9862e+0,8.4688e+10,1.1951e+11
0.02187,0.02708,1.9719e+0,8.3300e+10,1.0047e+11
0.02396,0.02708,1.9613e+0,7.1990e+10,6.2762e+10
0.02604,0.02708,1.9549e+0,8.2233e+10,1.4404e+11
0.02813,0.02708,1.9470e+0,9.6331e+10,1.8618e+11
0.03021,0.02708,1.9364e+0,9.6034e+10,9.8805e+10
0.03229,0.02708,1.9300e+0,8.6585e+10,1.9025e+11
0.03438,0.02708,1.9200e+0,8.7046e+10,3.5635e+11
0.03646,0.02708,1.8946e+0,1.0152e+11,2.7882e+11
0.03854,0.02708,1.8619e+0,1.0739e+11,2.0586e+11
0.04063,0.02708,1.8281e+0,1.0108e+11,1.7498e+11
0.04271,0.02708,1.7942e+0,1.0620e+11,1.8154e+11
0.04479,0.02708,1.7595e+0,1.0728e+11,2.4886e+11
0.04688,0.02708,1.7194e+0,1.0918e+11,2.1240e+11
0.04896,0.02708,1.6772e+0,9.2870e+10,1.4339e+11
0.05104,0.02708,1.6363e+0,9.8793e+10,1.5467e+11
0.05312,0.02708,1.5962e+0,1.0806e+11,1.9344e+11
0.05521,0.02708,1.5546e+0,1.0549e+11,2.0902e+11
0.05729,0.02708,1.5100e+0,1.0332e+11,1.6993e+11
0.05937,0.02708,1.4645e+0,1.1891e+11,1.2302e+11
0.06146,0.02708,1.4223e+0,1.1121e+11,2.2023e+11
0.06354,0.02708,1.3760e+0,1.0309e+11,2.1162e+11
0.06563,0.02708,1.3262e+0,1.0300e+11,2.1256e+11
0.06771,0.02708,1.2726e+0,8.3249e+10,1.8852e+11
0.06979,0.02708,1.2148e+0,7.6187e+10,1.5960e+11
0.07187,0.02708,1.1538e+0,8.1297e+10,1.2432e+11
0.07396,0.02708,1.0925e+0,1.0198e+11,1.6850e+11
0.07604,0.02708,1.0292e+0,8.6993e+10,1.7414e+11
0.07813,0.02708,9.6207e-1,9.7106e+10,1.7060e+11
0.08021,0.02708,8.9199e-1,8.9102e+10,1.5132e+11
0.08229,0.02708,8.2001e-1,7.3632e+10,1.6373e+11
0.08438,0.02708,7.4476e-1,6.3480e+10,1.9970e+11
0.08646,0.02708,6.6358e-1,6.5026e+10,2.0124e+11
0.08854,0.02708,5.7670e-1,4.9660e+10,1.6728e+11
0.09062,0.02708,4.8448e-1,1.5764e+10,1.2061e+11
0.09271,0.02708,3.8643e-1,1.8274e+9,8.6415e+10
0.09479,0.02708,2.8332e-1,5.4364e+8,9.2107e+10
0.09688,0.02708,1.7441e-1,3.5729e+7,9.6052e+10
0.09896,0.02708,5.9730e-2,0.0000e+0,8.5822e+10
0.00104,0.03125,2.2778e+0,9.7711e+9,0.0000e+0
0.00313,0.03125,2.2794e+0,1.5199e+10,0.0000e+0
0.00521,0.03125,2.2827e+0,1.8018e+10,0.0000e+0
0.00729,0.03125,2.2875e+0,2.4807e+10,2.6357e+10
0.00937,0.03125,2.2914e+0,3.1751e+10,1.6055e+11
0.01146,0.03125,2.2850e+0,5.3984e+10,1.3060e+11
0.01354,0.03125,2.2746e+0,4.4510e+10,1.1221e+11
0.01563,0.03125,2.2622e+0,6.8158e+10,2.2227e+11
0.01771,0.03125,2.2428e+0,7.9535e+10,1.1128e+11
0.01979,0.03125,2.2260e+0,8.7190e+10,1.5077e+11
0.02187,0.03125,2.2097e+0,8.5050e+10,7.1797e+10
0.02396,0.03125,2.1988e+0,7.7820e+10,9.8463e+10
0.02604,0.03125,2.1896e+0,9.2518e+10,1.8297e+11
0.02813,0.03125,2.1773e+0,1.0626e+11,1.2601e+11
0.03021,0.03125,2.1669e+0,1.1711e+11,1.3974e+11
0.03229,0.03125,2.1574e+0,1.0586e+11,2.3699e+11
0.03438,0.03125,2.1413e+0,1.0111e+11,3.2112e+11
0.03646,0.03125,2.1129e+0,1.1603e+11,2.7369e+11
0.03854,0.03125,2.0770e+0,1.2011e+11,1.9014e+11
0.04063,0.03125,2.0401e+0,1.1509e+11,1.7294e+11
0.04271,0.03125,2.0025e+0,1.2746e+11,1.9324e+11
0.04479,0.03125,1.9639e+0,1.2724e+11,2.2501e+11
0.04688,0.03125,1.9217e+0,1.2450e+11,2.0213e+11
0.04896,0.03125,1.8771e+0,1.0725e+11,1.5771e+11
0.05104,0.03125,1.8325e+0,1.1697e+11,1.7666e+11
0.05312,0.03125,1.7876e+0,1.3453e+11,1.9773e+11
0.05521,0.03125,1.7419e+0,1.2947e+11,2.0358e+11
0.05729,0.03125,1.6952e+0,1.1770e+11,1.9804e+11
0.05937,0.03125,1.6477e+0,1.3546e+11,2.4525e+11
0.06146,0.03125,1.5980e+0,1.2760e+11,2.6841e+11
0.06354,0.03125,1.5436e+0,1.1800e+11,2.3772e+11
0.06563,0.03125,1.4853e+0,1.2121e+11,2.2330e+11
0.06771,0.03125,1.4240e+0,9.6564e+10,2.0392e+11
0.06979,0.03125,1.3592e+0,8.9738e+10,1.9581e+11
0.07187,0.03125,1.2909e+0,9.6084e+10,1.5906e+11
0.07396,0.03125,1.2222e+0,1.1540e+11,1.7739e+11
0.07604,0.03125,1.1523e+0,1.0209e+11,2.0646e+11
0.07813,0.03125,1.0774e+0,1.0860e+11,1.9431e+11
0.08021,0.03125,9.9858e-1,1.0163e+11,1.6312e+11
0.08229,0.03125,9.1753e-1,8.7617e+10,1.6128e+11
0.08438,0.03125,8.3318e-1,7.5500e+10,1.9173e+11
0.08646,0.03125,7.4220e-1,6.6335e+10,1.6625e+11
0.08854,0.03125,6.4541e-1,5.8723e+10,1.2631e+11
0.09062,0.03125,5.4425e-1,1.8959e+10,1.2219e+11
0.09271,0.03125,4.3589e-1,2.0355e+9,1.1299e+11
0.09479,0.03125,3.2007e-1,5.3209e+8,1.0541e+11
0.09688,0.03125,1.9760e-1,3.2985e+7,1.1424e+11
0.09896,0.03125,6.8324e-2,0.0000e+0,1.2956e+11
0.00104,0.03542,2.5221e+0,9.7768e+9,0.0000e+0
0.00313,0.03542,2.5240e+0,1.7624e+10,0.0000e+0
0.00521,0.03542,2.5281e+0,2.9012e+10,1.5595e+6
0.00729,0.03542,2.5351e+0,3.8464e+10,9.5127e+10
0.00937,0.03542,2.5393e+0,3.8934e+10,3.2077e+11
0.01146,0.03542,2.5268e+0,5.2705e+10,1.9727e+11
0.01354,0.03542,2.5097e+0,4.8027e+10,1.6132e+11
0.01563,0.03542,2.4914e+0,7.1979e+10,2.0161e+11
0.01771,0.03542,2.4703e+0,8.2138e+10,1.5504e+11
0.01979,0.03542,2.4509e+0,9.6907e+10,1.2648e+11
0.02187,0.03542,2.4354e+0,1.0041e+11,9.8048e+10
0.02396,0.03542,2.4262e+0,9.1725e+10,2.3121e+11
0.02604,0.03542,2.4120e+0,1.0506e+11,1.6907e+11
0.02813,0.03542,2.3972e+0,1.2328e+11,8.1614e+10
0.03021,0.03542,2.3897e+0,1.2885e+11,3.3258e+11
0.03229,0.03542,2.3727e+0,1.2641e+11,2.9786e+11
0.03438,0.03542,2.3487e+0,1.1882e+11,2.7745e+11
0.03646,0.03542,2.3187e+0,1.3049e+11,2.9332e+11
0.03854,0.03542,2.2821e+0,1.3787e+11,2.2745e+11
0.04063,0.03542,2.2444e+0,1.3213e+11,2.8254e+11
0.04271,0.03542,2.2012e+0,1.4140e+11,1.8608e+11
0.04479,0.03542,2.1596e+0,1.4456e+11,2.1294e+11
0.04688,0.03542,2.1169e+0,1.4115e+11,2.6654e+11
0.04896,0.03542,2.0690e+0,1.2513e+11,2.3301e+11
0.05104,0.03542,2.0188e+0,1.3944e+11,2.1486e+11
0.05312,0.03542,1.9690e+0,1.5343e+11,2.5732e+11
