r_m,z_m,phi_V,ne_m3,ni_m3
0.09688,0.08958,3.2870e-1,5.5054e+9,2.9658e+11
0.09896,0.08958,1.1430e-1,2.0890e+9,2.5171e+11
0.00104,0.09375,3.5355e+0,5.2419e+10,0.0000e+0
0.00313,0.09375,3.5400e+0,5.4193e+10,1.0834e+11
0.00521,0.09375,3.5437e+0,9.8378e+10,3.5130e+11
0.00729,0.09375,3.5356e+0,1.0911e+11,5.0855e+11
0.00937,0.09375,3.5096e+0,1.1460e+11,1.9332e+11
0.01146,0.09375,3.4886e+0,1.1804e+11,2.8686e+11
0.01354,0.09375,3.4634e+0,1.2074e+11,2.0055e+11
0.01563,0.09375,3.4367e+0,1.2354e+11,1.5418e+11
0.01771,0.09375,3.4091e+0,1.1905e+11,1.2071e+11
0.01979,0.09375,3.3798e+0,1.2462e+11,7.1502e+10
0.02187,0.09375,3.3509e+0,1.4439e+11,7.6650e+10
0.02396,0.09375,3.3231e+0,1.5967e+11,1.5916e+11
0.02604,0.09375,3.2916e+0,1.6217e+11,2.6705e+11
0.02813,0.09375,3.2518e+0,1.5660e+11,2.9943e+11
0.03021,0.09375,3.2039e+0,1.7818e+11,2.4259e+11
0.03229,0.09375,3.1542e+0,1.9398e+11,2.8907e+11
0.03438,0.09375,3.0988e+0,1.9845e+11,1.7800e+11
0.03646,0.09375,3.0456e+0,2.0702e+11,2.1574e+11
0.03854,0.09375,2.9925e+0,2.1014e+11,2.4098e+11
0.04063,0.09375,2.9381e+0,2.3504e+11,2.3831e+11
0.04271,0.09375,2.8850e+0,2.4425e+11,3.4518e+11
0.04479,0.09375,2.8272e+0,2.3246e+11,3.3285e+11
0.04688,0.09375,2.7654e+0,2.5703e+11,2.6300e+11
0.04896,0.09375,2.7058e+0,2.8227e+11,2.6721e+11
0.05104,0.09375,2.6485e+0,2.7650e+11,3.0420e+11
0.05312,0.09375,2.5900e+0,2.7471e+11,3.3344e+11
0.05521,0.09375,2.5279e+0,2.7847e+11,3.2679e+11
0.05729,0.09375,2.4630e+0,2.9361e+11,3.4470e+11
0.05937,0.09375,2.3958e+0,3.1123e+11,3.7602e+11
0.06146,0.09375,2.3260e+0,2.9029e+11,3.2345e+11
0.06354,0.09375,2.2556e+0,3.1194e+11,3.4835e+11
0.06563,0.09375,2.1835e+0,3.1924e+11,3.4451e+11
0.06771,0.09375,2.1108e+0,2.8118e+11,3.8834e+11
0.06979,0.09375,2.0324e+0,2.7899e+11,4.2920e+11
0.07187,0.09375,1.9461e+0,2.7728e+11,4.2181e+11
0.07396,0.09375,1.8529e+0,2.5233e+11,4.3849e+11
0.07604,0.09375,1.7505e+0,2.5272e+11,3.7791e+11
0.07813,0.09375,1.6436e+0,2.6338e+11,3.7325e+11
0.08021,0.09375,1.5327e+0,2.6486e+11,3.6291e+11
0.08229,0.09375,1.4185e+0,2.4133e+11,3.8437e+11
0.08438,0.09375,1.2980e+0,2.0179e+11,3.7597e+11
0.08646,0.09375,1.1686e+0,1.6589e+11,3.4852e+11
0.08854,0.09375,1.0298e+0,1.4117e+11,3.8280e+11
0.09062,0.09375,8.7721e-1,9.3604e+10,3.2106e+11
0.09271,0.09375,7.1146e-1,3.9072e+10,2.8930e+11
0.09479,0.09375,5.3040e-1,1.2421e+10,2.9756e+11
0.09688,0.09375,3.3136e-1,6.4295e+9,2.8062e+11
0.09896,0.09375,1.1539e-1,1.7232e+9,2.5234e+11
0.00104,0.09792,3.5920e+0,5.2281e+10,0.0000e+0
0.00313,0.09792,3.5958e+0,5.9292e+10,8.3098e+10
0.00521,0.09792,3.5990e+0,9.5939e+10,4.7020e+11
0.00729,0.09792,3.5796e+0,9.6252e+10,3.3390e+11
0.00937,0.09792,3.5489e+0,1.0813e+11,6.4162e+10
0.01146,0.09792,3.5248e+0,1.2384e+11,7.3120e+10
0.01354,0.09792,3.5031e+0,1.3350e+11,6.1592e+10
0.01563,0.09792,3.4838e+0,1.2885e+11,1.2442e+11
0.01771,0.09792,3.4635e+0,1.1975e+11,2.5326e+11
0.01979,0.09792,3.4351e+0,1.3458e+11,1.6061e+11
0.02187,0.09792,3.4085e+0,1.5513e+11,2.4740e+11
0.02396,0.09792,3.3802e+0,1.5953e+11,3.9367e+11
0.02604,0.09792,3.3402e+0,1.6309e+11,3.4523e+11
0.02813,0.09792,3.2916e+0,1.6624e+11,2.3276e+11
0.03021,0.09792,3.2410e+0,1.8100e+11,2.0819e+11
0.03229,0.09792,3.1915e+0,1.9823e+11,3.5617e+11
0.03438,0.09792,3.1341e+0,2.0217e+11,2.6099e+11
0.03646,0.09792,3.0764e+0,2.2168e+11,2.0765e+11
0.03854,0.09792,3.0225e+0,2.0990e+11,2.6479e+11
0.04063,0.09792,2.9664e+0,2.3448e+11,2.7816e+11
0.04271,0.09792,2.9087e+0,2.4646e+11,2.4145e+11
0.04479,0.09792,2.8514e+0,2.3772e+11,2.1100e+11
0.04688,0.09792,2.7956e+0,2.6340e+11,2.3121e+11
0.04896,0.09792,2.7433e+0,3.0109e+11,3.4784e+11
0.05104,0.09792,2.6897e+0,2.8615e+11,3.5757e+11
0.05312,0.09792,2.6334e+0,2.8688e+11,3.9428e+11
0.05521,0.09792,2.5728e+0,3.0177e+11,4.0467e+11
0.05729,0.09792,2.5095e+0,3.0192e+11,4.7668e+11
0.05937,0.09792,2.4390e+0,3.0679e+11,4.1123e+11
0.06146,0.09792,2.3664e+0,3.0097e+11,3.6178e+11
0.06354,0.09792,2.2941e+0,3.3161e+11,4.3253e+11
0.06563,0.09792,2.2194e+0,3.3785e+11,4.5159e+11
0.06771,0.09792,2.1413e+0,2.8784e+11,4.2800e+11
0.06979,0.09792,2.0574e+0,2.7649e+11,4.3261e+11
0.07187,0.09792,1.9658e+0,2.7544e+11,3.8827e+11
0.07396,0.09792,1.8692e+0,2.5540e+11,3.7191e+11
0.07604,0.09792,1.7667e+0,2.5229e+11,3.2966e+11
0.07813,0.09792,1.6609e+0,2.6546e+11,3.7550e+11
0.08021,0.09792,1.5502e+0,2.6231e+11,3.9143e+11
0.08229,0.09792,1.4336e+0,2.4390e+11,3.8251e+11
0.08438,0.09792,1.3102e+0,2.0916e+11,3.8992e+11
0.08646,0.09792,1.1767e+0,1.7615e+11,3.3155e+11
0.08854,0.09792,1.0339e+0,1.5154e+11,3.1776e+11
0.09062,0.09792,8.8009e-1,1.0570e+11,2.7458e+11
0.09271,0.09792,7.1487e-1,3.9228e+10,2.8512e+11
0.09479,0.09792,5.3366e-1,1.4476e+10,3.1406e+11
0.09688,0.09792,3.3349e-1,6.6713e+9,2.9107e+11
0.09896,0.09792,1.1585e-1,1.6282e+9,2.4164e+11
0.00104,0.10208,3.6345e+0,4.8488e+10,0.0000e+0
0.00313,0.10208,3.6370e+0,5.2566e+10,3.1457e+10
0.00521,0.10208,3.6404e+0,8.3013e+10,4.4754e+11
0.00729,0.10208,3.6225e+0,8.9715e+10,2.7171e+11
0.00937,0.10208,3.6000e+0,1.0364e+11,1.2489e+11
0.01146,0.10208,3.5834e+0,1.2623e+11,1.8195e+11
0.01354,0.10208,3.5689e+0,1.4143e+11,3.2928e+11
0.01563,0.10208,3.5467e+0,1.4031e+11,2.4919e+11
0.01771,0.10208,3.5203e+0,1.2817e+11,2.7653e+11
0.01979,0.10208,3.4861e+0,1.4684e+11,1.6640e+11
0.02187,0.10208,3.4545e+0,1.6019e+11,2.1063e+11
0.02396,0.10208,3.4227e+0,1.6753e+11,3.6188e+11
0.02604,0.10208,3.3803e+0,1.7121e+11,3.0382e+11
0.02813,0.10208,3.3328e+0,1.7207e+11,3.3689e+11
0.03021,0.10208,3.2793e+0,2.0509e+11,3.0319e+11
0.03229,0.10208,3.2240e+0,2.2823e+11,3.0919e+11
0.03438,0.10208,3.1664e+0,2.0837e+11,2.4840e+11
0.03646,0.10208,3.1095e+0,2.3412e+11,2.5056e+11
0.03854,0.10208,3.0557e+0,2.2266e+11,3.3072e+11
0.04063,0.10208,2.9995e+0,2.4816e+11,3.3005e+11
0.04271,0.10208,2.9433e+0,2.4879e+11,3.2869e+11
0.04479,0.10208,2.8882e+0,2.3106e+11,3.4442e+11
0.04688,0.10208,2.8319e+0,2.6319e+11,3.0077e+11
0.04896,0.10208,2.7806e+0,3.0080e+11,4.4772e+11
0.05104,0.10208,2.7277e+0,2.9172e+11,4.9884e+11
0.05312,0.10208,2.6694e+0,2.8851e+11,4.8940e+11
0.05521,0.10208,2.6061e+0,3.0227e+11,4.6728e+11
0.05729,0.10208,2.5394e+0,2.9272e+11,4.6703e+11
0.05937,0.10208,2.4675e+0,2.9795e+11,3.7664e+11
0.06146,0.10208,2.3963e+0,2.9780e+11,4.4635e+11
0.06354,0.10208,2.3206e+0,3.3684e+11,4.4555e+11
0.06563,0.10208,2.2426e+0,3.3320e+11,4.5789e+11
0.06771,0.10208,2.1608e+0,2.8681e+11,4.1205e+11
0.06979,0.10208,2.0744e+0,2.8135e+11,4.3005e+11
0.07187,0.10208,1.9810e+0,2.7139e+11,3.6838e+11
0.07396,0.10208,1.8841e+0,2.6283e+11,3.7023e+11
0.07604,0.10208,1.7827e+0,2.5926e+11,3.8513e+11
0.07813,0.10208,1.6749e+0,2.7034e+11,3.5631e+11
0.08021,0.10208,1.5627e+0,2.6758e+11,3.6874e+11
0.08229,0.10208,1.4446e+0,2.5982e+11,3.7782e+11
0.08438,0.10208,1.3190e+0,2.1653e+11,3.2028e+11
0.08646,0.10208,1.1862e+0,1.8720e+11,3.1842e+11
0.08854,0.10208,1.0442e+0,1.5569e+11,3.3749e+11
0.09062,0.10208,8.9002e-1,1.0396e+11,3.2786e+11
0.09271,0.10208,7.2057e-1,3.9677e+10,2.6532e+11
0.09479,0.10208,5.3542e-1,1.2741e+10,2.5050e+11
0.09688,0.10208,3.3410e-1,6.0760e+9,2.6573e+11
0.09896,0.10208,1.1604e-1,1.5986e+9,2.3781e+11
0.00104,0.10625,3.6721e+0,4.1107e+10,0.0000e+0
0.00313,0.10625,3.6736e+0,5.0544e+10,2.1810e+11
0.00521,0.10625,3.6640e+0,8.7343e+10,1.4636e+11
0.00729,0.10625,3.6497e+0,1.0048e+11,3.0530e+10
0.00937,0.10625,3.6385e+0,1.1130e+11,7.7448e+10
0.01146,0.10625,3.6274e+0,1.2195e+11,1.1026e+11
0.01354,0.10625,3.6178e+0,1.4074e+11,2.4244e+11
0.01563,0.10625,3.6055e+0,1.4793e+11,5.1805e+11
0.01771,0.10625,3.5756e+0,1.4485e+11,4.4973e+11
0.01979,0.10625,3.5346e+0,1.5272e+11,2.0928e+11
0.02187,0.10625,3.4972e+0,1.6441e+11,2.3623e+11
0.02396,0.10625,3.4598e+0,1.7818e+11,3.7998e+11
0.02604,0.10625,3.4131e+0,1.8130e+11,3.2763e+11
0.02813,0.10625,3.3614e+0,1.8341e+11,2.6601e+11
0.03021,0.10625,3.3088e+0,2.1253e+11,3.0067e+11
0.03229,0.10625,3.2551e+0,2.2926e+11,3.4982e+11
0.03438,0.10625,3.1973e+0,2.0744e+11,3.0467e+11
0.03646,0.10625,3.1371e+0,2.4316e+11,3.0347e+11
0.03854,0.10625,3.0772e+0,2.3359e+11,2.7091e+11
0.04063,0.10625,3.0176e+0,2.4754e+11,2.5584e+11
0.04271,0.10625,2.9597e+0,2.4957e+11,2.3950e+11
0.04479,0.10625,2.9045e+0,2.2946e+11,3.1109e+11
0.04688,0.10625,2.8457e+0,2.5869e+11,2.9459e+11
0.04896,0.10625,2.7874e+0,2.9827e+11,3.0177e+11
0.05104,0.10625,2.7310e+0,2.9012e+11,3.3791e+11
0.05312,0.10625,2.6724e+0,2.7499e+11,3.2820e+11
0.05521,0.10625,2.6105e+0,2.9695e+11,3.4107e+11
0.05729,0.10625,2.5456e+0,3.0231e+11,3.4162e+11
0.05937,0.10625,2.4784e+0,3.0743e+11,3.8028e+11
0.06146,0.10625,2.4074e+0,2.9983e+11,3.8152e+11
0.06354,0.10625,2.3320e+0,3.3674e+11,4.1865e+11
0.06563,0.10625,2.2521e+0,3.3491e+11,3.8501e+11
0.06771,0.10625,2.1698e+0,2.8986e+11,3.5283e+11
0.06979,0.10625,2.0837e+0,2.9128e+11,4.0607e+11
0.07187,0.10625,1.9905e+0,2.7522e+11,3.3371e+11
0.07396,0.10625,1.8947e+0,2.7854e+11,3.4642e+11
0.07604,0.10625,1.7962e+0,2.5975e+11,3.9975e+11
0.07813,0.10625,1.6910e+0,2.7985e+11,4.2766e+11
0.08021,0.10625,1.5792e+0,2.7212e+11,4.1837e+11
0.08229,0.10625,1.4608e+0,2.7535e+11,4.0478e+11
0.08438,0.10625,1.3365e+0,2.2094e+11,3.7785e+11
0.08646,0.10625,1.2043e+0,1.9400e+11,4.0755e+11
0.08854,0.10625,1.0603e+0,1.5557e+11,3.5570e+11
0.09062,0.10625,9.0552e-1,1.0563e+11,3.8698e+11
0.09271,0.10625,7.3407e-1,4.1488e+10,3.4743e+11
0.09479,0.10625,5.4417e-1,1.1603e+10,2.7846e+11
0.09688,0.10625,3.3812e-1,5.5409e+9,2.5040e+11
0.09896,0.10625,1.1708e-1,1.9377e+9,2.2434e+11
0.00104,0.11042,3.7111e+0,4.1364e+10,0.0000e+0
0.00313,0.11042,3.7125e+0,5.2377e+10,1.4597e+11
0.00521,0.11042,3.7068e+0,9.7574e+10,1.0048e+11
0.00729,0.11042,3.7009e+0,1.1078e+11,8.2147e+10
0.00937,0.11042,3.6973e+0,1.1981e+11,3.8705e+11
0.01146,0.11042,3.6767e+0,1.2954e+11,2.4600e+11
0.01354,0.11042,3.6523e+0,1.5238e+11,1.7357e+11
0.01563,0.11042,3.6290e+0,1.5200e+11,2.8794e+11
0.01771,0.11042,3.5969e+0,1.5170e+11,1.3640e+11
0.01979,0.11042,3.5672e+0,1.6181e+11,2.8714e+11
0.02187,0.11042,3.5314e+0,1.7186e+11,3.7310e+11
0.02396,0.11042,3.4855e+0,1.8255e+11,2.8985e+11
0.02604,0.11042,3.4359e+0,1.8105e+11,2.7857e+11
0.02813,0.11042,3.3828e+0,1.8179e+11,2.1583e+11
0.03021,0.11042,3.3301e+0,2.1048e+11,2.3249e+11
0.03229,0.11042,3.2787e+0,2.3488e+11,3.8263e+11
0.03438,0.11042,3.2212e+0,2.1452e+11,3.4355e+11
0.03646,0.11042,3.1590e+0,2.4284e+11,2.8317e+11
0.03854,0.11042,3.0980e+0,2.2997e+11,2.4207e+11
0.04063,0.11042,3.0386e+0,2.4794e+11,2.7027e+11
0.04271,0.11042,2.9797e+0,2.4521e+11,2.7003e+11
0.04479,0.11042,2.9204e+0,2.2779e+11,2.8738e+11
0.04688,0.11042,2.8564e+0,2.6621e+11,2.0846e+11
0.04896,0.11042,2.7952e+0,3.1101e+11,2.2274e+11
0.05104,0.11042,2.7376e+0,2.9622e+11,2.2127e+11
0.05312,0.11042,2.6814e+0,2.8596e+11,2.7753e+11
0.05521,0.11042,2.6223e+0,2.8640e+11,3.2929e+11
0.05729,0.11042,2.5586e+0,3.0832e+11,3.5774e+11
0.05937,0.11042,2.4913e+0,3.1610e+11,3.8228e+11
0.06146,0.11042,2.4206e+0,3.1357e+11,4.0600e+11
0.06354,0.11042,2.3452e+0,3.4562e+11,4.2998e+11
0.06563,0.11042,2.2663e+0,3.3256e+11,4.1544e+11
0.06771,0.11042,2.1845e+0,2.8878e+11,4.2527e+11
0.06979,0.11042,2.0956e+0,2.8032e+11,3.5626e+11
0.07187,0.11042,2.0033e+0,2.7680e+11,3.7535e+11
0.07396,0.11042,1.9056e+0,2.6320e+11,3.3793e+11
0.07604,0.11042,1.8039e+0,2.5512e+11,3.2765e+11
0.07813,0.11042,1.6983e+0,2.7069e+11,3.6017e+11
0.08021,0.11042,1.5884e+0,2.6865e+11,4.0017e+11
0.08229,0.11042,1.4723e+0,2.8334e+11,4.3802e+11
0.08438,0.11042,1.3489e+0,2.1787e+11,3.9881e+11
0.08646,0.11042,1.2160e+0,1.8863e+11,3.9878e+11
0.08854,0.11042,1.0710e+0,1.5846e+11,3.6628e+11
0.09062,0.11042,9.1406e-1,1.0341e+11,3.6431e+11
0.09271,0.11042,7.4154e-1,4.4255e+10,3.4015e+11
0.09479,0.11042,5.5109e-1,1.3470e+10,2.9845e+11
0.09688,0.11042,3.4357e-1,5.8229e+9,2.8296e+11
0.09896,0.11042,1.1983e-1,2.1324e+9,2.7383e+11
0.00104,0.11458,3.7519e+0,4.4506e+10,0.0000e+0
0.00313,0.11458,3.7563e+0,5.0419e+10,1.1642e+11
0.00521,0.11458,3.7592e+0,8.9359e+10,2.6985e+11
0.00729,0.11458,3.7569e+0,1.0789e+11,3.2116e+11
0.00937,0.11458,3.7511e+0,1.0929e+11,6.2827e+11
0.01146,0.11458,3.7206e+0,1.2542e+11,2.7356e+11
0.01354,0.11458,3.6905e+0,1.4253e+11,2.2783e+11
0.01563,0.11458,3.6604e+0,1.4606e+11,2.3309e+11
0.01771,0.11458,3.6275e+0,1.4781e+11,1.5007e+11
0.01979,0.11458,3.5985e+0,1.5094e+11,3.5532e+11
0.02187,0.11458,3.5585e+0,1.6463e+11,3.6559e+11
0.02396,0.11458,3.5088e+0,1.7595e+11,2.5728e+11
0.02604,0.11458,3.4580e+0,1.7235e+11,2.0987e+11
0.02813,0.11458,3.4080e+0,1.7994e+11,2.9638e+11
0.03021,0.11458,3.3535e+0,2.1591e+11,3.1115e+11
0.03229,0.11458,3.2947e+0,2.3849e+11,2.2643e+11
0.03438,0.11458,3.2376e+0,2.0724e+11,2.4687e+11
0.03646,0.11458,3.1780e+0,2.3583e+11,2.0731e+11
0.03854,0.11458,3.1213e+0,2.3622e+11,2.7700e+11
0.04063,0.11458,3.0629e+0,2.4630e+11,2.7171e+11
0.04271,0.11458,3.0049e+0,2.4568e+11,2.7323e+11
0.04479,0.11458,2.9473e+0,2.4114e+11,3.4331e+11
0.04688,0.11458,2.8855e+0,2.7206e+11,3.0729e+11
0.04896,0.11458,2.8264e+0,2.9963e+11,3.2546e+11
0.05104,0.11458,2.7718e+0,2.9611e+11,4.5074e+11
0.05312,0.11458,2.7130e+0,2.9067e+11,4.4678e+11
0.05521,0.11458,2.6488e+0,2.8203e+11,3.9831e+11
0.05729,0.11458,2.5800e+0,2.9251e+11,3.9312e+11
0.05937,0.11458,2.5065e+0,3.1564e+11,3.3573e+11
0.06146,0.11458,2.4331e+0,3.1021e+11,3.7452e+11
0.06354,0.11458,2.3564e+0,3.5087e+11,4.1674e+11
0.06563,0.11458,2.2767e+0,3.3456e+11,3.9278e+11
0.06771,0.11458,2.1947e+0,2.9330e+11,3.8692e+11
0.06979,0.11458,2.1082e+0,2.7682e+11,3.7435e+11
0.07187,0.11458,2.0179e+0,2.8099e+11,4.3048e+11
0.07396,0.11458,1.9205e+0,2.6576e+11,4.1396e+11
0.07604,0.11458,1.8153e+0,2.6200e+11,3.4957e+11
0.07813,0.11458,1.7059e+0,2.6860e+11,3.2652e+11
0.08021,0.11458,1.5931e+0,2.7413e+11,3.3857e+11
0.08229,0.11458,1.4766e+0,2.8195e+11,3.8359e+11
0.08438,0.11458,1.3549e+0,2.1861e+11,4.0052e+11
0.08646,0.11458,1.2236e+0,1.9484e+11,4.4327e+11
0.08854,0.11458,1.0784e+0,1.6063e+11,4.2234e+11
0.09062,0.11458,9.1807e-1,1.0934e+11,3.3604e+11
0.09271,0.11458,7.4412e-1,4.5205e+10,2.9534e+11
0.09479,0.11458,5.5423e-1,1.5596e+10,3.1141e+11
0.09688,0.11458,3.4534e-1,5.8821e+9,2.6606e+11
0.09896,0.11458,1.2048e-1,2.8053e+9,2.7022e+11
0.00104,0.11875,3.7707e+0,4.3919e+10,0.0000e+0
0.00313,0.11875,3.7764e+0,5.2830e+10,2.5168e+11
0.00521,0.11875,3.7746e+0,8.6812e+10,3.1318e+11
0.00729,0.11875,3.7647e+0,1.0412e+11,1.3786e+11
0.00937,0.11875,3.7564e+0,1.1066e+11,2.3878e+11
0.01146,0.11875,3.7388e+0,1.2472e+11,1.6142e+11
0.01354,0.11875,3.7204e+0,1.3835e+11,2.9921e+11
0.01563,0.11875,3.6924e+0,1.4233e+11,2.9951e+11
0.01771,0.11875,3.6564e+0,1.4367e+11,1.5156e+11
0.01979,0.11875,3.6241e+0,1.5064e+11,3.9438e+11
0.02187,0.11875,3.5781e+0,1.6743e+11,2.6249e+11
0.02396,0.11875,3.5289e+0,1.7749e+11,2.1404e+11
0.02604,0.11875,3.4810e+0,1.7046e+11,2.8418e+11
0.02813,0.11875,3.4302e+0,1.8666e+11,2.6256e+11
0.03021,0.11875,3.3800e+0,2.2583e+11,4.2087e+11
0.03229,0.11875,3.3228e+0,2.4241e+11,3.3952e+11
0.03438,0.11875,3.2655e+0,2.0663e+11,2.8912e+11
0.03646,0.11875,3.2073e+0,2.2984e+11,2.6586e+11
0.03854,0.11875,3.1510e+0,2.3979e+11,3.6851e+11
0.04063,0.11875,3.0897e+0,2.4726e+11,2.6579e+11
0.04271,0.11875,3.0314e+0,2.4871e+11,3.5015e+11
0.04479,0.11875,2.9700e+0,2.4873e+11,3.6711e+11
0.04688,0.11875,2.9037e+0,2.7084e+11,2.7134e+11
0.04896,0.11875,2.8406e+0,3.0513e+11,2.4680e+11
0.05104,0.11875,2.7838e+0,2.9315e+11,3.1516e+11
0.05312,0.11875,2.7270e+0,2.8764e+11,3.7471e+11
0.05521,0.11875,2.6666e+0,2.8343e+11,4.3705e+11
0.05729,0.11875,2.5993e+0,2.9403e+11,4.6017e+11
0.05937,0.11875,2.5254e+0,3.1915e+11,4.4372e+11
0.06146,0.11875,2.4487e+0,3.2230e+11,4.4206e+11
0.06354,0.11875,2.3690e+0,3.3630e+11,4.2677e+11
0.06563,0.11875,2.2879e+0,3.2730e+11,4.3106e+11
0.06771,0.11875,2.2042e+0,2.9829e+11,4.1816e+11
0.06979,0.11875,2.1158e+0,2.9080e+11,3.6607e+11
0.07187,0.11875,2.0249e+0,2.9607e+11,3.6747e+11
0.07396,0.11875,1.9314e+0,2.7856e+11,4.6551e+11
0.07604,0.11875,1.8283e+0,2.7105e+11,4.0186e+11
0.07813,0.11875,1.7204e+0,2.7332e+11,4.4578e+11
0.08021,0.11875,1.6044e+0,2.6825e+11,4.1863e+11
0.08229,0.11875,1.4812e+0,2.6538e+11,3.3874e+11
0.08438,0.11875,1.3555e+0,2.2343e+11,3.5649e+11
0.08646,0.11875,1.2215e+0,2.0903e+11,3.4615e+11
0.08854,0.11875,1.0784e+0,1.6542e+11,3.8661e+11
0.09062,0.11875,9.2077e-1,1.1317e+11,3.5432e+11
0.09271,0.11875,7.4828e-1,4.3524e+10,3.3177e+11
0.09479,0.11875,5.5793e-1,1.6576e+10,3.3194e+11
0.09688,0.11875,3.4797e-1,6.0915e+9,2.8827e+11
0.09896,0.11875,1.2107e-1,2.5941e+9,2.6107e+11
0.00104,0.12292,3.7577e+0,4.7140e+10,0.0000e+0
0.00313,0.12292,3.7588e+0,5.1845e+10,2.6355e+8
0.00521,0.12292,3.7606e+0,8.6304e+10,3.3915e+8
0.00729,0.12292,3.7661e+0,1.0230e+11,1.3196e+11
0.00937,0.12292,3.7701e+0,1.1199e+11,3.2861e+11
0.01146,0.12292,3.7621e+0,1.3474e+11,2.4813e+11
0.01354,0.12292,3.7517e+0,1.5298e+11,5.0402e+11
0.01563,0.12292,3.7247e+0,1.6378e+11,5.0814e+11
0.01771,0.12292,3.6836e+0,1.5874e+11,2.6861e+11
0.01979,0.12292,3.6448e+0,1.5612e+11,3.5981e+11
0.02187,0.12292,3.5987e+0,1.6733e+11,3.0059e+11
0.02396,0.12292,3.5493e+0,1.8995e+11,3.2470e+11
0.02604,0.12292,3.4956e+0,1.8770e+11,2.5571e+11
0.02813,0.12292,3.4409e+0,1.8082e+11,1.9711e+11
0.03021,0.12292,3.3878e+0,2.1906e+11,2.3159e+11
0.03229,0.12292,3.3360e+0,2.3790e+11,2.7728e+11
0.03438,0.12292,3.2848e+0,2.1062e+11,3.1363e+11
0.03646,0.12292,3.2309e+0,2.3297e+11,3.5784e+11
0.03854,0.12292,3.1732e+0,2.4201e+11,3.8023e+11
0.04063,0.12292,3.1111e+0,2.5074e+11,3.0663e+11
0.04271,0.12292,3.0502e+0,2.4748e+11,3.2953e+11
0.04479,0.12292,2.9864e+0,2.5054e+11,2.7943e+11
0.04688,0.12292,2.9209e+0,2.8357e+11,2.3895e+11
0.04896,0.12292,2.8581e+0,3.1644e+11,2.6938e+11
0.05104,0.12292,2.7983e+0,2.9111e+11,2.9549e+11
0.05312,0.12292,2.7371e+0,2.9444e+11,3.1739e+11
0.05521,0.12292,2.6733e+0,2.8295e+11,3.5413e+11
0.05729,0.12292,2.6033e+0,2.9459e+11,3.5626e+11
0.05937,0.12292,2.5271e+0,3.2136e+11,3.1561e+11
0.06146,0.12292,2.4493e+0,3.2122e+11,3.1172e+11
0.06354,0.12292,2.3693e+0,3.3570e+11,3.1855e+11
0.06563,0.12292,2.2877e+0,3.3852e+11,3.2775e+11
0.06771,0.12292,2.2049e+0,3.1842e+11,3.1834e+11
0.06979,0.12292,2.1208e+0,3.1267e+11,3.9707e+11
0.07187,0.12292,2.0307e+0,2.8830e+11,4.0242e+11
0.07396,0.12292,1.9333e+0,2.7738e+11,3.5577e+11
0.07604,0.12292,1.8306e+0,2.8178e+11,3.4185e+11
0.07813,0.12292,1.7246e+0,2.7576e+11,4.1165e+11
0.08021,0.12292,1.6100e+0,2.7588e+11,4.3086e+11
0.08229,0.12292,1.4858e+0,2.7102e+11,3.1323e+11
0.08438,0.12292,1.3598e+0,2.1986e+11,3.3087e+11
0.08646,0.12292,1.2267e+0,1.9950e+11,3.9470e+11
0.08854,0.12292,1.0806e+0,1.5761e+11,3.2901e+11
0.09062,0.12292,9.2252e-1,1.1110e+11,3.2512e+11
0.09271,0.12292,7.4961e-1,4.4326e+10,3.1071e+11
0.09479,0.12292,5.5860e-1,1.4660e+10,3.0627e+11
0.09688,0.12292,3.4851e-1,5.9160e+9,2.8511e+11
0.09896,0.12292,1.2121e-1,2.0620e+9,2.5869e+11
0.00104,0.12708,3.7502e+0,4.1584e+10,0.0000e+0
0.00313,0.12708,3.7510e+0,5.3716e+10,0.0000e+0
0.00521,0.12708,3.7532e+0,8.7072e+10,0.0000e+0
0.00729,0.12708,3.7585e+0,9.8372e+10,7.9178e+9
0.00937,0.12708,3.7660e+0,1.1194e+11,1.7627e+11
0.01146,0.12708,3.7656e+0,1.5042e+11,3.5897e+11
0.01354,0.12708,3.7509e+0,1.6971e+11,4.1105e+11
0.01563,0.12708,3.7235e+0,1.6475e+11,3.7881e+11
0.01771,0.12708,3.6857e+0,1.5417e+11,1.8334e+11
0.01979,0.12708,3.6482e+0,1.6304e+11,1.7588e+11
0.02187,0.12708,3.6092e+0,1.7915e+11,2.6708e+11
0.02396,0.12708,3.5628e+0,1.9668e+11,3.0500e+11
0.02604,0.12708,3.5098e+0,1.7739e+11,2.3119e+11
0.02813,0.12708,3.4561e+0,1.8065e+11,2.5229e+11
0.03021,0.12708,3.4011e+0,2.1338e+11,2.5377e+11
0.03229,0.12708,3.3471e+0,2.2320e+11,2.5012e+11
0.03438,0.12708,3.2959e+0,2.1543e+11,3.0248e+11
0.03646,0.12708,3.2432e+0,2.4467e+11,4.1886e+11
0.03854,0.12708,3.1823e+0,2.4138e+11,2.6521e+11
0.04063,0.12708,3.1226e+0,2.4830e+11,2.4697e+11
0.04271,0.12708,3.0671e+0,2.5487e+11,3.3162e+11
0.04479,0.12708,3.0125e+0,2.5482e+11,4.7006e+11
0.04688,0.12708,2.9524e+0,2.8551e+11,4.9697e+11
0.04896,0.12708,2.8891e+0,3.1886e+11,4.7939e+11
0.05104,0.12708,2.8265e+0,2.9521e+11,5.0415e+11
