# EHR Phase 3 ambipolar study  2026-07-19T09:24:21.953Z
# feedback=true ions=mobile mion_amu=1 Hi=0.2973419910560486 n0_m3=300000000000 model=screw nexp=1 n=1000 Bwall_T=0.0025 p_mTorr=10
# Tseed_eV=3 R_m=0.1 L_m=0.4 Tmax_s=0.000025 dt_s=2.662007937966781e-10 grid=48x96 fieldevery=2 seed=1
ratio,surviveFrac,tauMean_s,tauLeak_s,phiMax_V,fracRadialLoss,fracEndLoss,surviveFracIon,GiOverGe,Hi
0,0.045,0.000004846426137295778,0.000011520689455860367,5.6718546767742675,0.06282722513089005,0.93717277486911,0.233,2.7613636363636362,0.2973419910560486
3,0.031,0.000005571003140827531,0.000007852613191455412,5.377232202312641,0.14551083591331268,0.8544891640866873,0.24,2.1735537190082646,0.2973419910560486
