# EHR Phase 3 ambipolar study  2026-07-19T10:06:41.252Z
# feedback=true ions=mobile mion_amu=1 Hi=7.929119761494627 HiStar=1.1745769639316268 n0_m3=300000000000 model=screw nexp=1 n=1000 Bwall_T=0.02 p_mTorr=3
# Tseed_eV=3 R_m=0.1 L_m=0.4 Tmax_s=0.000025 dt_s=5.685630103565723e-11 grid=48x96 fieldevery=10 seed=1
ratio,surviveFrac,tauMean_s,tauLeak_s,phiMax_V,fracRadialLoss,fracEndLoss,surviveFracIon,GiOverGe,Hi
0,0.04,0.000005118845223292394,0.000009361052420898957,7.055737802497742,0,1,0.433,2.3214285714285716,7.929119761494627
3,0.023,0.0000053800099772800226,0.0000069191525487313,5.757633843798325,0,1,0.428,2.4188034188034186,7.929119761494627
