r_m,z_m,phi_V,ne_m3,ni_m3
0.03646,0.01042,7.0228e-1,0.0000e+0,0.0000e+0
0.03854,0.01042,6.9144e-1,0.0000e+0,0.0000e+0
0.04063,0.01042,6.7989e-1,0.0000e+0,0.0000e+0
0.04271,0.01042,6.6756e-1,0.0000e+0,0.0000e+0
0.04479,0.01042,6.5441e-1,0.0000e+0,0.0000e+0
0.04688,0.01042,6.4041e-1,0.0000e+0,0.0000e+0
0.04896,0.01042,6.2550e-1,0.0000e+0,0.0000e+0
0.05104,0.01042,6.0961e-1,0.0000e+0,0.0000e+0
0.05312,0.01042,5.9272e-1,0.0000e+0,0.0000e+0
0.05521,0.01042,5.7477e-1,0.0000e+0,0.0000e+0
0.05729,0.01042,5.5571e-1,0.0000e+0,0.0000e+0
0.05937,0.01042,5.3550e-1,0.0000e+0,0.0000e+0
0.06146,0.01042,5.1414e-1,0.0000e+0,0.0000e+0
0.06354,0.01042,4.9157e-1,0.0000e+0,0.0000e+0
0.06563,0.01042,4.6779e-1,0.0000e+0,0.0000e+0
0.06771,0.01042,4.4277e-1,0.0000e+0,0.0000e+0
0.06979,0.01042,4.1653e-1,0.0000e+0,0.0000e+0
0.07187,0.01042,3.8911e-1,0.0000e+0,0.0000e+0
0.07396,0.01042,3.6068e-1,0.0000e+0,0.0000e+0
0.07604,0.01042,3.3175e-1,0.0000e+0,0.0000e+0
0.07813,0.01042,3.0373e-1,0.0000e+0,0.0000e+0
0.08021,0.01042,2.7605e-1,0.0000e+0,0.0000e+0
0.08229,0.01042,2.4802e-1,0.0000e+0,0.0000e+0
0.08438,0.01042,2.1956e-1,0.0000e+0,0.0000e+0
0.08646,0.01042,1.9066e-1,0.0000e+0,0.0000e+0
0.08854,0.01042,1.6139e-1,0.0000e+0,0.0000e+0
0.09062,0.01042,1.3188e-1,0.0000e+0,0.0000e+0
0.09271,0.01042,1.0226e-1,0.0000e+0,0.0000e+0
0.09479,0.01042,7.2671e-2,0.0000e+0,0.0000e+0
0.09688,0.01042,4.3283e-2,0.0000e+0,0.0000e+0
0.09896,0.01042,1.4257e-2,0.0000e+0,0.0000e+0
0.00104,0.01458,1.1250e+0,0.0000e+0,0.0000e+0
0.00313,0.01458,1.1240e+0,0.0000e+0,0.0000e+0
0.00521,0.01458,1.1220e+0,0.0000e+0,0.0000e+0
0.00729,0.01458,1.1190e+0,0.0000e+0,0.0000e+0
0.00937,0.01458,1.1150e+0,0.0000e+0,0.0000e+0
0.01146,0.01458,1.1100e+0,0.0000e+0,0.0000e+0
0.01354,0.01458,1.1040e+0,0.0000e+0,0.0000e+0
0.01563,0.01458,1.0972e+0,0.0000e+0,0.0000e+0
0.01771,0.01458,1.0895e+0,0.0000e+0,0.0000e+0
0.01979,0.01458,1.0811e+0,0.0000e+0,0.0000e+0
0.02187,0.01458,1.0721e+0,0.0000e+0,0.0000e+0
0.02396,0.01458,1.0624e+0,0.0000e+0,0.0000e+0
0.02604,0.01458,1.0521e+0,0.0000e+0,0.0000e+0
0.02813,0.01458,1.0412e+0,0.0000e+0,0.0000e+0
0.03021,0.01458,1.0296e+0,0.0000e+0,0.0000e+0
0.03229,0.01458,1.0174e+0,0.0000e+0,0.0000e+0
0.03438,0.01458,1.0043e+0,0.0000e+0,0.0000e+0
0.03646,0.01458,9.9042e-1,0.0000e+0,0.0000e+0
0.03854,0.01458,9.7554e-1,0.0000e+0,0.0000e+0
0.04063,0.01458,9.5965e-1,0.0000e+0,0.0000e+0
0.04271,0.01458,9.4268e-1,0.0000e+0,0.0000e+0
0.04479,0.01458,9.2459e-1,0.0000e+0,0.0000e+0
0.04688,0.01458,9.0531e-1,0.0000e+0,0.0000e+0
0.04896,0.01458,8.8476e-1,0.0000e+0,0.0000e+0
0.05104,0.01458,8.6288e-1,0.0000e+0,0.0000e+0
0.05312,0.01458,8.3957e-1,0.0000e+0,0.0000e+0
0.05521,0.01458,8.1475e-1,0.0000e+0,0.0000e+0
0.05729,0.01458,7.8838e-1,0.0000e+0,0.0000e+0
0.05937,0.01458,7.6041e-1,0.0000e+0,0.0000e+0
0.06146,0.01458,7.3081e-1,0.0000e+0,0.0000e+0
0.06354,0.01458,6.9957e-1,0.0000e+0,0.0000e+0
0.06563,0.01458,6.6669e-1,0.0000e+0,0.0000e+0
0.06771,0.01458,6.3219e-1,0.0000e+0,0.0000e+0
0.06979,0.01458,5.9613e-1,0.0000e+0,0.0000e+0
0.07187,0.01458,5.5859e-1,0.0000e+0,0.0000e+0
0.07396,0.01458,5.1975e-1,0.0000e+0,0.0000e+0
0.07604,0.01458,4.7986e-1,0.0000e+0,0.0000e+0
0.07813,0.01458,4.3922e-1,0.0000e+0,0.0000e+0
0.08021,0.01458,3.9802e-1,0.0000e+0,0.0000e+0
0.08229,0.01458,3.5649e-1,0.0000e+0,0.0000e+0
0.08438,0.01458,3.1515e-1,0.0000e+0,0.0000e+0
0.08646,0.01458,2.7354e-1,0.0000e+0,0.0000e+0
0.08854,0.01458,2.3155e-1,0.0000e+0,0.0000e+0
0.09062,0.01458,1.8922e-1,0.0000e+0,0.0000e+0
0.09271,0.01458,1.4673e-1,0.0000e+0,0.0000e+0
0.09479,0.01458,1.0429e-1,0.0000e+0,0.0000e+0
0.09688,0.01458,6.2121e-2,0.0000e+0,0.0000e+0
0.09896,0.01458,2.0461e-2,0.0000e+0,0.0000e+0
0.00104,0.01875,1.4603e+0,0.0000e+0,0.0000e+0
0.00313,0.01875,1.4590e+0,0.0000e+0,0.0000e+0
0.00521,0.01875,1.4563e+0,0.0000e+0,0.0000e+0
0.00729,0.01875,1.4523e+0,0.0000e+0,0.0000e+0
0.00937,0.01875,1.4469e+0,0.0000e+0,0.0000e+0
0.01146,0.01875,1.4401e+0,0.0000e+0,0.0000e+0
0.01354,0.01875,1.4321e+0,0.0000e+0,0.0000e+0
0.01563,0.01875,1.4228e+0,0.0000e+0,0.0000e+0
0.01771,0.01875,1.4124e+0,0.0000e+0,0.0000e+0
0.01979,0.01875,1.4011e+0,0.0000e+0,0.0000e+0
0.02187,0.01875,1.3889e+0,0.0000e+0,0.0000e+0
0.02396,0.01875,1.3762e+0,0.0000e+0,0.0000e+0
0.02604,0.01875,1.3630e+0,0.0000e+0,0.0000e+0
0.02813,0.01875,1.3491e+0,0.0000e+0,0.0000e+0
0.03021,0.01875,1.3346e+0,0.0000e+0,0.0000e+0
0.03229,0.01875,1.3193e+0,0.0000e+0,0.0000e+0
0.03438,0.01875,1.3030e+0,0.0000e+0,0.0000e+0
0.03646,0.01875,1.2856e+0,0.0000e+0,0.0000e+0
0.03854,0.01875,1.2670e+0,0.0000e+0,0.0000e+0
0.04063,0.01875,1.2471e+0,0.0000e+0,0.0000e+0
0.04271,0.01875,1.2257e+0,0.0000e+0,0.0000e+0
0.04479,0.01875,1.2030e+0,0.0000e+0,0.0000e+0
0.04688,0.01875,1.1788e+0,0.0000e+0,0.0000e+0
0.04896,0.01875,1.1530e+0,0.0000e+0,0.0000e+0
0.05104,0.01875,1.1255e+0,0.0000e+0,0.0000e+0
0.05312,0.01875,1.0961e+0,0.0000e+0,0.0000e+0
0.05521,0.01875,1.0648e+0,0.0000e+0,0.0000e+0
0.05729,0.01875,1.0314e+0,0.0000e+0,0.0000e+0
0.05937,0.01875,9.9587e-1,0.0000e+0,0.0000e+0
0.06146,0.01875,9.5820e-1,0.0000e+0,0.0000e+0
0.06354,0.01875,9.1836e-1,0.0000e+0,0.0000e+0
0.06563,0.01875,8.7637e-1,0.0000e+0,0.0000e+0
0.06771,0.01875,8.3225e-1,0.0000e+0,0.0000e+0
0.06979,0.01875,7.8602e-1,0.0000e+0,0.0000e+0
0.07187,0.01875,7.3775e-1,0.0000e+0,0.0000e+0
0.07396,0.01875,6.8749e-1,0.0000e+0,0.0000e+0
0.07604,0.01875,6.3533e-1,0.0000e+0,0.0000e+0
0.07813,0.01875,5.8136e-1,0.0000e+0,0.0000e+0
0.08021,0.01875,5.2558e-1,3.6357e+9,0.0000e+0
0.08229,0.01875,4.6828e-1,8.7688e+10,0.0000e+0
0.08438,0.01875,4.1594e-1,0.0000e+0,0.0000e+0
0.08646,0.01875,3.6204e-1,0.0000e+0,0.0000e+0
0.08854,0.01875,3.0697e-1,0.0000e+0,0.0000e+0
0.09062,0.01875,2.5111e-1,0.0000e+0,0.0000e+0
0.09271,0.01875,1.9484e-1,0.0000e+0,0.0000e+0
0.09479,0.01875,1.3853e-1,0.0000e+0,0.0000e+0
0.09688,0.01875,8.2533e-2,0.0000e+0,0.0000e+0
0.09896,0.01875,2.7184e-2,0.0000e+0,0.0000e+0
0.00104,0.02292,1.8062e+0,0.0000e+0,0.0000e+0
0.00313,0.02292,1.8046e+0,0.0000e+0,0.0000e+0
0.00521,0.02292,1.8013e+0,0.0000e+0,0.0000e+0
0.00729,0.02292,1.7964e+0,0.0000e+0,0.0000e+0
0.00937,0.02292,1.7896e+0,0.0000e+0,0.0000e+0
0.01146,0.02292,1.7810e+0,0.0000e+0,0.0000e+0
0.01354,0.02292,1.7705e+0,0.0000e+0,0.0000e+0
0.01563,0.02292,1.7583e+0,0.0000e+0,0.0000e+0
0.01771,0.02292,1.7443e+0,0.0000e+0,0.0000e+0
0.01979,0.02292,1.7288e+0,0.0000e+0,0.0000e+0
0.02187,0.02292,1.7127e+0,0.0000e+0,0.0000e+0
0.02396,0.02292,1.6966e+0,0.0000e+0,0.0000e+0
0.02604,0.02292,1.6805e+0,0.0000e+0,0.0000e+0
0.02813,0.02292,1.6639e+0,0.0000e+0,0.0000e+0
0.03021,0.02292,1.6468e+0,0.0000e+0,0.0000e+0
0.03229,0.02292,1.6289e+0,0.0000e+0,0.0000e+0
0.03438,0.02292,1.6100e+0,0.0000e+0,0.0000e+0
0.03646,0.02292,1.5898e+0,0.0000e+0,0.0000e+0
0.03854,0.02292,1.5679e+0,0.0000e+0,0.0000e+0
0.04063,0.02292,1.5442e+0,0.0000e+0,0.0000e+0
0.04271,0.02292,1.5187e+0,0.0000e+0,0.0000e+0
0.04479,0.02292,1.4915e+0,0.0000e+0,0.0000e+0
0.04688,0.02292,1.4629e+0,0.0000e+0,0.0000e+0
0.04896,0.02292,1.4326e+0,0.0000e+0,0.0000e+0
0.05104,0.02292,1.4002e+0,0.0000e+0,0.0000e+0
0.05312,0.02292,1.3654e+0,0.0000e+0,0.0000e+0
0.05521,0.02292,1.3280e+0,0.0000e+0,0.0000e+0
0.05729,0.02292,1.2879e+0,0.0000e+0,0.0000e+0
0.05937,0.02292,1.2451e+0,0.0000e+0,0.0000e+0
0.06146,0.02292,1.1995e+0,0.0000e+0,0.0000e+0
0.06354,0.02292,1.1512e+0,0.0000e+0,0.0000e+0
0.06563,0.02292,1.1001e+0,0.0000e+0,0.0000e+0
0.06771,0.02292,1.0462e+0,0.0000e+0,0.0000e+0
0.06979,0.02292,9.8973e-1,0.0000e+0,0.0000e+0
0.07187,0.02292,9.3048e-1,0.0000e+0,0.0000e+0
0.07396,0.02292,8.6854e-1,0.0000e+0,0.0000e+0
0.07604,0.02292,8.0391e-1,0.0000e+0,0.0000e+0
0.07813,0.02292,7.3651e-1,0.0000e+0,0.0000e+0
0.08021,0.02292,6.6615e-1,7.2094e+9,0.0000e+0
0.08229,0.02292,5.9280e-1,1.7388e+11,0.0000e+0
0.08438,0.02292,5.2822e-1,0.0000e+0,0.0000e+0
0.08646,0.02292,4.6048e-1,0.0000e+0,0.0000e+0
0.08854,0.02292,3.9074e-1,0.0000e+0,0.0000e+0
0.09062,0.02292,3.1978e-1,0.0000e+0,0.0000e+0
0.09271,0.02292,2.4818e-1,0.0000e+0,0.0000e+0
0.09479,0.02292,1.7648e-1,0.0000e+0,0.0000e+0
0.09688,0.02292,1.0515e-1,0.0000e+0,0.0000e+0
0.09896,0.02292,3.4636e-2,0.0000e+0,0.0000e+0
0.00104,0.02708,2.1648e+0,0.0000e+0,0.0000e+0
0.00313,0.02708,2.1631e+0,0.0000e+0,0.0000e+0
0.00521,0.02708,2.1595e+0,0.0000e+0,0.0000e+0
0.00729,0.02708,2.1538e+0,0.0000e+0,0.0000e+0
0.00937,0.02708,2.1460e+0,0.0000e+0,0.0000e+0
0.01146,0.02708,2.1359e+0,0.0000e+0,0.0000e+0
0.01354,0.02708,2.1232e+0,0.0000e+0,0.0000e+0
0.01563,0.02708,2.1075e+0,0.0000e+0,0.0000e+0
0.01771,0.02708,2.0887e+0,0.0000e+0,0.0000e+0
0.01979,0.02708,2.0667e+0,0.0000e+0,0.0000e+0
0.02187,0.02708,2.0421e+0,4.7510e+10,0.0000e+0
0.02396,0.02708,2.0222e+0,3.2616e+10,0.0000e+0
0.02604,0.02708,2.0053e+0,0.0000e+0,0.0000e+0
0.02813,0.02708,1.9863e+0,0.0000e+0,0.0000e+0
0.03021,0.02708,1.9668e+0,0.0000e+0,0.0000e+0
0.03229,0.02708,1.9476e+0,0.0000e+0,0.0000e+0
0.03438,0.02708,1.9271e+0,0.0000e+0,0.0000e+0
0.03646,0.02708,1.9053e+0,0.0000e+0,0.0000e+0
0.03854,0.02708,1.8809e+0,0.0000e+0,0.0000e+0
0.04063,0.02708,1.8537e+0,0.0000e+0,0.0000e+0
0.04271,0.02708,1.8236e+0,0.0000e+0,0.0000e+0
0.04479,0.02708,1.7912e+0,1.7163e+10,0.0000e+0
0.04688,0.02708,1.7590e+0,1.1662e+10,0.0000e+0
0.04896,0.02708,1.7259e+0,0.0000e+0,0.0000e+0
0.05104,0.02708,1.6899e+0,0.0000e+0,0.0000e+0
0.05312,0.02708,1.6507e+0,0.0000e+0,0.0000e+0
0.05521,0.02708,1.6078e+0,0.0000e+0,0.0000e+0
0.05729,0.02708,1.5615e+0,0.0000e+0,0.0000e+0
0.05937,0.02708,1.5116e+0,0.0000e+0,0.0000e+0
0.06146,0.02708,1.4583e+0,0.0000e+0,0.0000e+0
0.06354,0.02708,1.4015e+0,0.0000e+0,0.0000e+0
0.06563,0.02708,1.3413e+0,0.0000e+0,0.0000e+0
0.06771,0.02708,1.2779e+0,0.0000e+0,0.0000e+0
0.06979,0.02708,1.2111e+0,0.0000e+0,0.0000e+0
0.07187,0.02708,1.1410e+0,0.0000e+0,0.0000e+0
0.07396,0.02708,1.0675e+0,0.0000e+0,0.0000e+0
0.07604,0.02708,9.9072e-1,0.0000e+0,0.0000e+0
0.07813,0.02708,9.1091e-1,0.0000e+0,0.0000e+0
0.08021,0.02708,8.2857e-1,0.0000e+0,0.0000e+0
0.08229,0.02708,7.4440e-1,0.0000e+0,0.0000e+0
0.08438,0.02708,6.5963e-1,0.0000e+0,0.0000e+0
0.08646,0.02708,5.7354e-1,0.0000e+0,0.0000e+0
0.08854,0.02708,4.8607e-1,0.0000e+0,0.0000e+0
0.09062,0.02708,3.9752e-1,0.0000e+0,0.0000e+0
0.09271,0.02708,3.0839e-1,0.0000e+0,0.0000e+0
0.09479,0.02708,2.1922e-1,0.0000e+0,0.0000e+0
0.09688,0.02708,1.3058e-1,0.0000e+0,0.0000e+0
0.09896,0.02708,4.3008e-2,0.0000e+0,0.0000e+0
0.00104,0.03125,2.5373e+0,0.0000e+0,0.0000e+0
0.00313,0.03125,2.5358e+0,0.0000e+0,0.0000e+0
0.00521,0.03125,2.5326e+0,0.0000e+0,0.0000e+0
0.00729,0.03125,2.5275e+0,0.0000e+0,0.0000e+0
0.00937,0.03125,2.5202e+0,0.0000e+0,0.0000e+0
0.01146,0.03125,2.5100e+0,0.0000e+0,0.0000e+0
0.01354,0.03125,2.4965e+0,0.0000e+0,0.0000e+0
0.01563,0.03125,2.4787e+0,0.0000e+0,0.0000e+0
0.01771,0.03125,2.4555e+0,0.0000e+0,0.0000e+0
0.01979,0.03125,2.4245e+0,0.0000e+0,0.0000e+0
0.02187,0.03125,2.3821e+0,5.3687e+11,0.0000e+0
0.02396,0.03125,2.3583e+0,3.6857e+11,0.0000e+0
0.02604,0.03125,2.3445e+0,0.0000e+0,0.0000e+0
0.02813,0.03125,2.3160e+0,1.9365e+11,0.0000e+0
0.03021,0.03125,2.2906e+0,3.6392e+11,0.0000e+0
0.03229,0.03125,2.2766e+0,2.5998e+10,0.0000e+0
0.03438,0.03125,2.2547e+0,1.1997e+11,0.0000e+0
0.03646,0.03125,2.2361e+0,0.0000e+0,0.0000e+0
0.03854,0.03125,2.2112e+0,0.0000e+0,0.0000e+0
0.04063,0.03125,2.1804e+0,0.0000e+0,0.0000e+0
0.04271,0.03125,2.1435e+0,0.0000e+0,0.0000e+0
0.04479,0.03125,2.0993e+0,2.7504e+11,0.0000e+0
0.04688,0.03125,2.0660e+0,1.8688e+11,0.0000e+0
0.04896,0.03125,2.0364e+0,0.0000e+0,0.0000e+0
0.05104,0.03125,1.9994e+0,0.0000e+0,0.0000e+0
0.05312,0.03125,1.9567e+0,0.0000e+0,0.0000e+0
0.05521,0.03125,1.9087e+0,0.0000e+0,0.0000e+0
0.05729,0.03125,1.8561e+0,0.0000e+0,0.0000e+0
0.05937,0.03125,1.7992e+0,0.0000e+0,0.0000e+0
0.06146,0.03125,1.7382e+0,0.0000e+0,0.0000e+0
0.06354,0.03125,1.6729e+0,0.0000e+0,0.0000e+0
0.06563,0.03125,1.6035e+0,0.0000e+0,0.0000e+0
0.06771,0.03125,1.5305e+0,0.0000e+0,0.0000e+0
0.06979,0.03125,1.4543e+0,0.0000e+0,0.0000e+0
0.07187,0.03125,1.3736e+0,0.0000e+0,0.0000e+0
0.07396,0.03125,1.2881e+0,0.0000e+0,0.0000e+0
0.07604,0.03125,1.1981e+0,0.0000e+0,0.0000e+0
0.07813,0.03125,1.1042e+0,0.0000e+0,0.0000e+0
0.08021,0.03125,1.0069e+0,0.0000e+0,0.0000e+0
0.08229,0.03125,9.0697e-1,0.0000e+0,0.0000e+0
0.08438,0.03125,8.0478e-1,0.0000e+0,0.0000e+0
0.08646,0.03125,7.0049e-1,0.0000e+0,0.0000e+0
0.08854,0.03125,5.9403e-1,0.0000e+0,0.0000e+0
0.09062,0.03125,4.8581e-1,0.0000e+0,0.0000e+0
0.09271,0.03125,3.7671e-1,0.0000e+0,0.0000e+0
0.09479,0.03125,2.6764e-1,0.0000e+0,0.0000e+0
0.09688,0.03125,1.5935e-1,0.0000e+0,0.0000e+0
0.09896,0.03125,5.2472e-2,0.0000e+0,0.0000e+0
0.00104,0.03542,2.9214e+0,0.0000e+0,0.0000e+0
0.00313,0.03542,2.9211e+0,0.0000e+0,0.0000e+0
0.00521,0.03542,2.9200e+0,0.0000e+0,0.0000e+0
0.00729,0.03542,2.9176e+0,0.0000e+0,0.0000e+0
0.00937,0.03542,2.9130e+0,0.0000e+0,0.0000e+0
0.01146,0.03542,2.9058e+0,0.0000e+0,0.0000e+0
0.01354,0.03542,2.8957e+0,0.0000e+0,0.0000e+0
0.01563,0.03542,2.8827e+0,0.0000e+0,0.0000e+0
0.01771,0.03542,2.8663e+0,0.0000e+0,0.0000e+0
0.01979,0.03542,2.8435e+0,0.0000e+0,0.0000e+0
0.02187,0.03542,2.8126e+0,0.0000e+0,0.0000e+0
0.02396,0.03542,2.7808e+0,0.0000e+0,0.0000e+0
0.02604,0.03542,2.7485e+0,0.0000e+0,0.0000e+0
0.02813,0.03542,2.7131e+0,7.0145e+10,0.0000e+0
0.03021,0.03542,2.6796e+0,1.3182e+11,0.0000e+0
0.03229,0.03542,2.6488e+0,9.1301e+10,0.0000e+0
0.03438,0.03542,2.6133e+0,4.2132e+11,0.0000e+0
0.03646,0.03542,2.5973e+0,0.0000e+0,0.0000e+0
0.03854,0.03542,2.5710e+0,0.0000e+0,0.0000e+0
0.04063,0.03542,2.5382e+0,0.0000e+0,0.0000e+0
0.04271,0.03542,2.5011e+0,0.0000e+0,0.0000e+0
0.04479,0.03542,2.4621e+0,0.0000e+0,0.0000e+0
0.04688,0.03542,2.4223e+0,0.0000e+0,0.0000e+0
0.04896,0.03542,2.3820e+0,0.0000e+0,0.0000e+0
0.05104,0.03542,2.3388e+0,0.0000e+0,0.0000e+0
0.05312,0.03542,2.2905e+0,0.0000e+0,0.0000e+0
