r_m,z_m,phi_V,ne_m3,ni_m3
0.09271,0.00208,1.8324e-2,0.0000e+0,0.0000e+0
0.09479,0.00208,1.2929e-2,0.0000e+0,0.0000e+0
0.09688,0.00208,7.6577e-3,0.0000e+0,0.0000e+0
0.09896,0.00208,2.5170e-3,0.0000e+0,0.0000e+0
0.00104,0.00625,5.3821e-1,0.0000e+0,0.0000e+0
0.00313,0.00625,5.3762e-1,0.0000e+0,0.0000e+0
0.00521,0.00625,5.3644e-1,0.0000e+0,0.0000e+0
0.00729,0.00625,5.3465e-1,0.0000e+0,0.0000e+0
0.00937,0.00625,5.3228e-1,0.0000e+0,0.0000e+0
0.01146,0.00625,5.2953e-1,0.0000e+0,0.0000e+0
0.01354,0.00625,5.2625e-1,0.0000e+0,0.0000e+0
0.01563,0.00625,5.2230e-1,0.0000e+0,0.0000e+0
0.01771,0.00625,5.1769e-1,0.0000e+0,0.0000e+0
0.01979,0.00625,5.1250e-1,0.0000e+0,0.0000e+0
0.02187,0.00625,5.0656e-1,0.0000e+0,0.0000e+0
0.02396,0.00625,4.9997e-1,0.0000e+0,0.0000e+0
0.02604,0.00625,4.9255e-1,0.0000e+0,0.0000e+0
0.02813,0.00625,4.8421e-1,0.0000e+0,0.0000e+0
0.03021,0.00625,4.7497e-1,0.0000e+0,0.0000e+0
0.03229,0.00625,4.6490e-1,0.0000e+0,0.0000e+0
0.03438,0.00625,4.5499e-1,0.0000e+0,0.0000e+0
0.03646,0.00625,4.4802e-1,0.0000e+0,0.0000e+0
0.03854,0.00625,4.4084e-1,0.0000e+0,0.0000e+0
0.04063,0.00625,4.3267e-1,0.0000e+0,0.0000e+0
0.04271,0.00625,4.2348e-1,0.0000e+0,0.0000e+0
0.04479,0.00625,4.1338e-1,0.0000e+0,0.0000e+0
0.04688,0.00625,4.0249e-1,0.0000e+0,0.0000e+0
0.04896,0.00625,3.9093e-1,0.0000e+0,0.0000e+0
0.05104,0.00625,3.7876e-1,0.0000e+0,0.0000e+0
0.05312,0.00625,3.6599e-1,0.0000e+0,0.0000e+0
0.05521,0.00625,3.5261e-1,0.0000e+0,0.0000e+0
0.05729,0.00625,3.3862e-1,0.0000e+0,0.0000e+0
0.05937,0.00625,3.2395e-1,0.0000e+0,0.0000e+0
0.06146,0.00625,3.0860e-1,0.0000e+0,0.0000e+0
0.06354,0.00625,2.9256e-1,0.0000e+0,0.0000e+0
0.06563,0.00625,2.7604e-1,0.0000e+0,0.0000e+0
0.06771,0.00625,2.5992e-1,0.0000e+0,0.0000e+0
0.06979,0.00625,2.4456e-1,0.0000e+0,0.0000e+0
0.07187,0.00625,2.2883e-1,0.0000e+0,0.0000e+0
0.07396,0.00625,2.1248e-1,0.0000e+0,0.0000e+0
0.07604,0.00625,1.9555e-1,0.0000e+0,0.0000e+0
0.07813,0.00625,1.7815e-1,0.0000e+0,0.0000e+0
0.08021,0.00625,1.6041e-1,0.0000e+0,0.0000e+0
0.08229,0.00625,1.4244e-1,0.0000e+0,0.0000e+0
0.08438,0.00625,1.2437e-1,0.0000e+0,0.0000e+0
0.08646,0.00625,1.0639e-1,0.0000e+0,0.0000e+0
0.08854,0.00625,8.8699e-2,0.0000e+0,0.0000e+0
0.09062,0.00625,7.1506e-2,0.0000e+0,0.0000e+0
0.09271,0.00625,5.4866e-2,0.0000e+0,0.0000e+0
0.09479,0.00625,3.8711e-2,0.0000e+0,0.0000e+0
0.09688,0.00625,2.2952e-2,0.0000e+0,0.0000e+0
0.09896,0.00625,7.5414e-3,0.0000e+0,0.0000e+0
0.00104,0.01042,9.0206e-1,0.0000e+0,0.0000e+0
0.00313,0.01042,9.0093e-1,0.0000e+0,0.0000e+0
0.00521,0.01042,8.9895e-1,0.0000e+0,0.0000e+0
0.00729,0.01042,8.9609e-1,0.0000e+0,0.0000e+0
0.00937,0.01042,8.9236e-1,0.0000e+0,0.0000e+0
0.01146,0.01042,8.8783e-1,0.0000e+0,0.0000e+0
0.01354,0.01042,8.8225e-1,0.0000e+0,0.0000e+0
0.01563,0.01042,8.7568e-1,0.0000e+0,0.0000e+0
0.01771,0.01042,8.6820e-1,0.0000e+0,0.0000e+0
0.01979,0.01042,8.5975e-1,0.0000e+0,0.0000e+0
0.02187,0.01042,8.5041e-1,0.0000e+0,0.0000e+0
0.02396,0.01042,8.4006e-1,0.0000e+0,0.0000e+0
0.02604,0.01042,8.2871e-1,0.0000e+0,0.0000e+0
0.02813,0.01042,8.1645e-1,0.0000e+0,0.0000e+0
0.03021,0.01042,8.0332e-1,0.0000e+0,0.0000e+0
0.03229,0.01042,7.8949e-1,0.0000e+0,0.0000e+0
0.03438,0.01042,7.7517e-1,0.0000e+0,0.0000e+0
0.03646,0.01042,7.6061e-1,0.0000e+0,0.0000e+0
0.03854,0.01042,7.4551e-1,0.0000e+0,0.0000e+0
0.04063,0.01042,7.2960e-1,0.0000e+0,0.0000e+0
0.04271,0.01042,7.1273e-1,0.0000e+0,0.0000e+0
0.04479,0.01042,6.9493e-1,0.0000e+0,0.0000e+0
0.04688,0.01042,6.7624e-1,0.0000e+0,0.0000e+0
0.04896,0.01042,6.5666e-1,0.0000e+0,0.0000e+0
0.05104,0.01042,6.3623e-1,0.0000e+0,0.0000e+0
0.05312,0.01042,6.1495e-1,0.0000e+0,0.0000e+0
0.05521,0.01042,5.9286e-1,0.0000e+0,0.0000e+0
0.05729,0.01042,5.6993e-1,0.0000e+0,0.0000e+0
0.05937,0.01042,5.4612e-1,0.0000e+0,0.0000e+0
0.06146,0.01042,5.2147e-1,0.0000e+0,0.0000e+0
0.06354,0.01042,4.9600e-1,0.0000e+0,0.0000e+0
0.06563,0.01042,4.6983e-1,0.0000e+0,0.0000e+0
0.06771,0.01042,4.4312e-1,0.0000e+0,0.0000e+0
0.06979,0.01042,4.1591e-1,0.0000e+0,0.0000e+0
0.07187,0.01042,3.8808e-1,0.0000e+0,0.0000e+0
0.07396,0.01042,3.5958e-1,0.0000e+0,0.0000e+0
0.07604,0.01042,3.3045e-1,0.0000e+0,0.0000e+0
0.07813,0.01042,3.0072e-1,0.0000e+0,0.0000e+0
0.08021,0.01042,2.7049e-1,0.0000e+0,0.0000e+0
0.08229,0.01042,2.3983e-1,0.0000e+0,0.0000e+0
0.08438,0.01042,2.0890e-1,0.0000e+0,0.0000e+0
0.08646,0.01042,1.7796e-1,0.0000e+0,0.0000e+0
0.08854,0.01042,1.4751e-1,0.0000e+0,0.0000e+0
0.09062,0.01042,1.1854e-1,0.0000e+0,0.0000e+0
0.09271,0.01042,9.0929e-2,0.0000e+0,0.0000e+0
0.09479,0.01042,6.4314e-2,0.0000e+0,0.0000e+0
0.09688,0.01042,3.8227e-2,0.0000e+0,0.0000e+0
0.09896,0.01042,1.2584e-2,0.0000e+0,0.0000e+0
0.00104,0.01458,1.2730e+0,0.0000e+0,0.0000e+0
0.00313,0.01458,1.2718e+0,0.0000e+0,0.0000e+0
0.00521,0.01458,1.2692e+0,0.0000e+0,0.0000e+0
0.00729,0.01458,1.2653e+0,0.0000e+0,0.0000e+0
0.00937,0.01458,1.2601e+0,0.0000e+0,0.0000e+0
0.01146,0.01458,1.2536e+0,0.0000e+0,0.0000e+0
0.01354,0.01458,1.2457e+0,0.0000e+0,0.0000e+0
0.01563,0.01458,1.2367e+0,0.0000e+0,0.0000e+0
0.01771,0.01458,1.2263e+0,0.0000e+0,0.0000e+0
0.01979,0.01458,1.2147e+0,0.0000e+0,0.0000e+0
0.02187,0.01458,1.2018e+0,0.0000e+0,0.0000e+0
0.02396,0.01458,1.1877e+0,0.0000e+0,0.0000e+0
0.02604,0.01458,1.1724e+0,0.0000e+0,0.0000e+0
0.02813,0.01458,1.1560e+0,0.0000e+0,0.0000e+0
0.03021,0.01458,1.1384e+0,0.0000e+0,0.0000e+0
0.03229,0.01458,1.1197e+0,0.0000e+0,0.0000e+0
0.03438,0.01458,1.0999e+0,0.0000e+0,0.0000e+0
0.03646,0.01458,1.0789e+0,0.0000e+0,0.0000e+0
0.03854,0.01458,1.0568e+0,0.0000e+0,0.0000e+0
0.04063,0.01458,1.0335e+0,0.0000e+0,0.0000e+0
0.04271,0.01458,1.0090e+0,0.0000e+0,0.0000e+0
0.04479,0.01458,9.8345e-1,0.0000e+0,0.0000e+0
0.04688,0.01458,9.5681e-1,0.0000e+0,0.0000e+0
0.04896,0.01458,9.2917e-1,0.0000e+0,0.0000e+0
0.05104,0.01458,9.0051e-1,0.0000e+0,0.0000e+0
0.05312,0.01458,8.7079e-1,0.0000e+0,0.0000e+0
0.05521,0.01458,8.3998e-1,0.0000e+0,0.0000e+0
0.05729,0.01458,8.0806e-1,0.0000e+0,0.0000e+0
0.05937,0.01458,7.7504e-1,0.0000e+0,0.0000e+0
0.06146,0.01458,7.4090e-1,0.0000e+0,0.0000e+0
0.06354,0.01458,7.0560e-1,0.0000e+0,0.0000e+0
0.06563,0.01458,6.6917e-1,0.0000e+0,0.0000e+0
0.06771,0.01458,6.3160e-1,0.0000e+0,0.0000e+0
0.06979,0.01458,5.9294e-1,0.0000e+0,0.0000e+0
0.07187,0.01458,5.5323e-1,0.0000e+0,0.0000e+0
0.07396,0.01458,5.1253e-1,0.0000e+0,0.0000e+0
0.07604,0.01458,4.7094e-1,0.0000e+0,0.0000e+0
0.07813,0.01458,4.2853e-1,0.0000e+0,0.0000e+0
0.08021,0.01458,3.8535e-1,0.0000e+0,0.0000e+0
0.08229,0.01458,3.4139e-1,0.0000e+0,0.0000e+0
0.08438,0.01458,2.9654e-1,0.0000e+0,0.0000e+0
0.08646,0.01458,2.5048e-1,0.0000e+0,0.0000e+0
0.08854,0.01458,2.0318e-1,1.1525e+11,0.0000e+0
0.09062,0.01458,1.6272e-1,8.7019e+10,0.0000e+0
0.09271,0.01458,1.2541e-1,4.5863e+10,0.0000e+0
0.09479,0.01458,9.0090e-2,0.0000e+0,0.0000e+0
0.09688,0.01458,5.3990e-2,0.0000e+0,0.0000e+0
0.09896,0.01458,1.7830e-2,0.0000e+0,0.0000e+0
0.00104,0.01875,1.6548e+0,0.0000e+0,0.0000e+0
0.00313,0.01875,1.6533e+0,0.0000e+0,0.0000e+0
0.00521,0.01875,1.6501e+0,0.0000e+0,0.0000e+0
0.00729,0.01875,1.6450e+0,0.0000e+0,0.0000e+0
0.00937,0.01875,1.6383e+0,0.0000e+0,0.0000e+0
0.01146,0.01875,1.6300e+0,0.0000e+0,0.0000e+0
0.01354,0.01875,1.6199e+0,0.0000e+0,0.0000e+0
0.01563,0.01875,1.6081e+0,0.0000e+0,0.0000e+0
0.01771,0.01875,1.5946e+0,0.0000e+0,0.0000e+0
0.01979,0.01875,1.5796e+0,0.0000e+0,0.0000e+0
0.02187,0.01875,1.5630e+0,0.0000e+0,0.0000e+0
0.02396,0.01875,1.5451e+0,0.0000e+0,0.0000e+0
0.02604,0.01875,1.5258e+0,0.0000e+0,0.0000e+0
0.02813,0.01875,1.5051e+0,0.0000e+0,0.0000e+0
0.03021,0.01875,1.4830e+0,0.0000e+0,0.0000e+0
0.03229,0.01875,1.4593e+0,0.0000e+0,0.0000e+0
0.03438,0.01875,1.4339e+0,0.0000e+0,0.0000e+0
0.03646,0.01875,1.4067e+0,0.0000e+0,0.0000e+0
0.03854,0.01875,1.3777e+0,0.0000e+0,0.0000e+0
0.04063,0.01875,1.3470e+0,0.0000e+0,0.0000e+0
0.04271,0.01875,1.3146e+0,0.0000e+0,0.0000e+0
0.04479,0.01875,1.2810e+0,0.0000e+0,0.0000e+0
0.04688,0.01875,1.2463e+0,0.0000e+0,0.0000e+0
0.04896,0.01875,1.2107e+0,0.0000e+0,0.0000e+0
0.05104,0.01875,1.1739e+0,0.0000e+0,0.0000e+0
0.05312,0.01875,1.1358e+0,0.0000e+0,0.0000e+0
0.05521,0.01875,1.0962e+0,0.0000e+0,0.0000e+0
0.05729,0.01875,1.0553e+0,0.0000e+0,0.0000e+0
0.05937,0.01875,1.0131e+0,0.0000e+0,0.0000e+0
0.06146,0.01875,9.6960e-1,0.0000e+0,0.0000e+0
0.06354,0.01875,9.2450e-1,0.0000e+0,0.0000e+0
0.06563,0.01875,8.7769e-1,0.0000e+0,0.0000e+0
0.06771,0.01875,8.2914e-1,0.0000e+0,0.0000e+0
0.06979,0.01875,7.7887e-1,0.0000e+0,0.0000e+0
0.07187,0.01875,7.2702e-1,0.0000e+0,0.0000e+0
0.07396,0.01875,6.7375e-1,0.0000e+0,0.0000e+0
0.07604,0.01875,6.1931e-1,0.0000e+0,0.0000e+0
0.07813,0.01875,5.6398e-1,0.0000e+0,0.0000e+0
0.08021,0.01875,5.0788e-1,0.0000e+0,0.0000e+0
0.08229,0.01875,4.5105e-1,0.0000e+0,0.0000e+0
0.08438,0.01875,3.9342e-1,0.0000e+0,0.0000e+0
0.08646,0.01875,3.3465e-1,0.0000e+0,0.0000e+0
0.08854,0.01875,2.7466e-1,1.3701e+11,0.0000e+0
0.09062,0.01875,2.2101e-1,7.3994e+10,0.0000e+0
0.09271,0.01875,1.7056e-1,3.8945e+10,0.0000e+0
0.09479,0.01875,1.2218e-1,0.0000e+0,0.0000e+0
0.09688,0.01875,7.3104e-2,0.0000e+0,0.0000e+0
0.09896,0.01875,2.4125e-2,0.0000e+0,0.0000e+0
0.00104,0.02292,2.0500e+0,0.0000e+0,0.0000e+0
0.00313,0.02292,2.0479e+0,0.0000e+0,0.0000e+0
0.00521,0.02292,2.0440e+0,0.0000e+0,0.0000e+0
0.00729,0.02292,2.0381e+0,0.0000e+0,0.0000e+0
0.00937,0.02292,2.0301e+0,0.0000e+0,0.0000e+0
0.01146,0.02292,2.0199e+0,0.0000e+0,0.0000e+0
0.01354,0.02292,2.0073e+0,0.0000e+0,0.0000e+0
0.01563,0.02292,1.9926e+0,0.0000e+0,0.0000e+0
0.01771,0.02292,1.9757e+0,0.0000e+0,0.0000e+0
0.01979,0.02292,1.9568e+0,0.0000e+0,0.0000e+0
0.02187,0.02292,1.9363e+0,0.0000e+0,0.0000e+0
0.02396,0.02292,1.9143e+0,0.0000e+0,0.0000e+0
0.02604,0.02292,1.8910e+0,0.0000e+0,0.0000e+0
0.02813,0.02292,1.8666e+0,0.0000e+0,0.0000e+0
0.03021,0.02292,1.8404e+0,0.0000e+0,0.0000e+0
0.03229,0.02292,1.8121e+0,0.0000e+0,0.0000e+0
0.03438,0.02292,1.7814e+0,0.0000e+0,0.0000e+0
0.03646,0.02292,1.7481e+0,0.0000e+0,0.0000e+0
0.03854,0.02292,1.7120e+0,0.0000e+0,0.0000e+0
0.04063,0.02292,1.6733e+0,0.0000e+0,0.0000e+0
0.04271,0.02292,1.6321e+0,0.0000e+0,0.0000e+0
0.04479,0.02292,1.5891e+0,0.0000e+0,0.0000e+0
0.04688,0.02292,1.5458e+0,0.0000e+0,0.0000e+0
0.04896,0.02292,1.5031e+0,0.0000e+0,0.0000e+0
0.05104,0.02292,1.4590e+0,0.0000e+0,0.0000e+0
0.05312,0.02292,1.4126e+0,0.0000e+0,0.0000e+0
0.05521,0.02292,1.3638e+0,0.0000e+0,0.0000e+0
0.05729,0.02292,1.3133e+0,0.0000e+0,0.0000e+0
0.05937,0.02292,1.2627e+0,0.0000e+0,0.0000e+0
0.06146,0.02292,1.2106e+0,0.0000e+0,0.0000e+0
0.06354,0.02292,1.1562e+0,0.0000e+0,0.0000e+0
0.06563,0.02292,1.0992e+0,0.0000e+0,0.0000e+0
0.06771,0.02292,1.0396e+0,0.0000e+0,0.0000e+0
0.06979,0.02292,9.7729e-1,0.0000e+0,0.0000e+0
0.07187,0.02292,9.1254e-1,0.0000e+0,0.0000e+0
0.07396,0.02292,8.4569e-1,0.0000e+0,0.0000e+0
0.07604,0.02292,7.7731e-1,0.0000e+0,0.0000e+0
0.07813,0.02292,7.0843e-1,0.0000e+0,0.0000e+0
0.08021,0.02292,6.3920e-1,0.0000e+0,0.0000e+0
0.08229,0.02292,5.6968e-1,0.0000e+0,0.0000e+0
0.08438,0.02292,5.0060e-1,0.0000e+0,0.0000e+0
0.08646,0.02292,4.3147e-1,0.0000e+0,0.0000e+0
0.08854,0.02292,3.6240e-1,0.0000e+0,0.0000e+0
0.09062,0.02292,2.9433e-1,0.0000e+0,0.0000e+0
0.09271,0.02292,2.2734e-1,0.0000e+0,0.0000e+0
0.09479,0.02292,1.6131e-1,0.0000e+0,0.0000e+0
0.09688,0.02292,9.6024e-2,0.0000e+0,0.0000e+0
0.09896,0.02292,3.1619e-2,0.0000e+0,0.0000e+0
0.00104,0.02708,2.4608e+0,0.0000e+0,0.0000e+0
0.00313,0.02708,2.4587e+0,0.0000e+0,0.0000e+0
0.00521,0.02708,2.4545e+0,0.0000e+0,0.0000e+0
0.00729,0.02708,2.4480e+0,0.0000e+0,0.0000e+0
0.00937,0.02708,2.4389e+0,0.0000e+0,0.0000e+0
0.01146,0.02708,2.4271e+0,0.0000e+0,0.0000e+0
0.01354,0.02708,2.4123e+0,0.0000e+0,0.0000e+0
0.01563,0.02708,2.3944e+0,0.0000e+0,0.0000e+0
0.01771,0.02708,2.3734e+0,0.0000e+0,0.0000e+0
0.01979,0.02708,2.3497e+0,0.0000e+0,0.0000e+0
0.02187,0.02708,2.3235e+0,0.0000e+0,0.0000e+0
0.02396,0.02708,2.2960e+0,0.0000e+0,0.0000e+0
0.02604,0.02708,2.2689e+0,0.0000e+0,0.0000e+0
0.02813,0.02708,2.2424e+0,0.0000e+0,0.0000e+0
0.03021,0.02708,2.2138e+0,0.0000e+0,0.0000e+0
0.03229,0.02708,2.1823e+0,0.0000e+0,0.0000e+0
0.03438,0.02708,2.1472e+0,0.0000e+0,0.0000e+0
0.03646,0.02708,2.1083e+0,0.0000e+0,0.0000e+0
0.03854,0.02708,2.0652e+0,0.0000e+0,0.0000e+0
0.04063,0.02708,2.0175e+0,0.0000e+0,0.0000e+0
0.04271,0.02708,1.9648e+0,0.0000e+0,0.0000e+0
0.04479,0.02708,1.9065e+0,1.2145e+11,0.0000e+0
0.04688,0.02708,1.8505e+0,2.6920e+11,0.0000e+0
0.04896,0.02708,1.8085e+0,0.0000e+0,0.0000e+0
0.05104,0.02708,1.7604e+0,0.0000e+0,0.0000e+0
0.05312,0.02708,1.7063e+0,0.0000e+0,0.0000e+0
0.05521,0.02708,1.6460e+0,0.0000e+0,0.0000e+0
0.05729,0.02708,1.5792e+0,2.1627e+11,0.0000e+0
0.05937,0.02708,1.5256e+0,1.6767e+10,0.0000e+0
0.06146,0.02708,1.4679e+0,0.0000e+0,0.0000e+0
0.06354,0.02708,1.4056e+0,0.0000e+0,0.0000e+0
0.06563,0.02708,1.3389e+0,0.0000e+0,0.0000e+0
0.06771,0.02708,1.2681e+0,0.0000e+0,0.0000e+0
0.06979,0.02708,1.1931e+0,0.0000e+0,0.0000e+0
0.07187,0.02708,1.1141e+0,0.0000e+0,0.0000e+0
0.07396,0.02708,1.0313e+0,0.0000e+0,0.0000e+0
0.07604,0.02708,9.4484e-1,7.4311e+10,0.0000e+0
0.07813,0.02708,8.6162e-1,3.6791e+10,0.0000e+0
0.08021,0.02708,7.7896e-1,0.0000e+0,0.0000e+0
0.08229,0.02708,6.9357e-1,1.5277e+11,0.0000e+0
0.08438,0.02708,6.1482e-1,9.4550e+9,0.0000e+0
0.08646,0.02708,5.3469e-1,0.0000e+0,0.0000e+0
0.08854,0.02708,4.5258e-1,0.0000e+0,0.0000e+0
0.09062,0.02708,3.6952e-1,0.0000e+0,0.0000e+0
0.09271,0.02708,2.8624e-1,0.0000e+0,0.0000e+0
0.09479,0.02708,2.0327e-1,0.0000e+0,0.0000e+0
0.09688,0.02708,1.2100e-1,0.0000e+0,0.0000e+0
0.09896,0.02708,3.9845e-2,0.0000e+0,0.0000e+0
0.00104,0.03125,2.8891e+0,0.0000e+0,0.0000e+0
0.00313,0.03125,2.8870e+0,0.0000e+0,0.0000e+0
0.00521,0.03125,2.8829e+0,0.0000e+0,0.0000e+0
0.00729,0.03125,2.8765e+0,0.0000e+0,0.0000e+0
0.00937,0.03125,2.8677e+0,0.0000e+0,0.0000e+0
0.01146,0.03125,2.8557e+0,0.0000e+0,0.0000e+0
0.01354,0.03125,2.8397e+0,0.0000e+0,0.0000e+0
0.01563,0.03125,2.8186e+0,0.0000e+0,0.0000e+0
0.01771,0.03125,2.7927e+0,0.0000e+0,0.0000e+0
0.01979,0.03125,2.7620e+0,0.0000e+0,0.0000e+0
0.02187,0.03125,2.7266e+0,0.0000e+0,0.0000e+0
0.02396,0.03125,2.6854e+0,2.6598e+11,0.0000e+0
0.02604,0.03125,2.6529e+0,2.8737e+11,0.0000e+0
0.02813,0.03125,2.6342e+0,0.0000e+0,0.0000e+0
0.03021,0.03125,2.6076e+0,0.0000e+0,0.0000e+0
0.03229,0.03125,2.5751e+0,0.0000e+0,0.0000e+0
0.03438,0.03125,2.5374e+0,0.0000e+0,0.0000e+0
0.03646,0.03125,2.4944e+0,0.0000e+0,0.0000e+0
0.03854,0.03125,2.4463e+0,0.0000e+0,0.0000e+0
0.04063,0.03125,2.3924e+0,0.0000e+0,0.0000e+0
0.04271,0.03125,2.3308e+0,0.0000e+0,0.0000e+0
0.04479,0.03125,2.2596e+0,2.4124e+11,0.0000e+0
0.04688,0.03125,2.1911e+0,4.5907e+11,0.0000e+0
0.04896,0.03125,2.1462e+0,9.0072e+10,0.0000e+0
0.05104,0.03125,2.0946e+0,0.0000e+0,0.0000e+0
0.05312,0.03125,2.0335e+0,0.0000e+0,0.0000e+0
0.05521,0.03125,1.9642e+0,0.0000e+0,0.0000e+0
0.05729,0.03125,1.8863e+0,2.2212e+11,0.0000e+0
0.05937,0.03125,1.8148e+0,2.7560e+11,0.0000e+0
0.06146,0.03125,1.7516e+0,0.0000e+0,0.0000e+0
0.06354,0.03125,1.6809e+0,0.0000e+0,0.0000e+0
0.06563,0.03125,1.6042e+0,0.0000e+0,0.0000e+0
0.06771,0.03125,1.5219e+0,0.0000e+0,0.0000e+0
0.06979,0.03125,1.4341e+0,0.0000e+0,0.0000e+0
0.07187,0.03125,1.3406e+0,0.0000e+0,0.0000e+0
0.07396,0.03125,1.2407e+0,0.0000e+0,0.0000e+0
0.07604,0.03125,1.1333e+0,2.3498e+11,0.0000e+0
0.07813,0.03125,1.0324e+0,2.3548e+11,0.0000e+0
0.08021,0.03125,9.3831e-1,1.0163e+11,0.0000e+0
0.08229,0.03125,8.4148e-1,1.7786e+11,0.0000e+0
0.08438,0.03125,7.4960e-1,6.3830e+9,0.0000e+0
0.08646,0.03125,6.5364e-1,0.0000e+0,0.0000e+0
0.08854,0.03125,5.5438e-1,0.0000e+0,0.0000e+0
0.09062,0.03125,4.5326e-1,0.0000e+0,0.0000e+0
0.09271,0.03125,3.5138e-1,0.0000e+0,0.0000e+0
0.09479,0.03125,2.4961e-1,0.0000e+0,0.0000e+0
0.09688,0.03125,1.4861e-1,0.0000e+0,0.0000e+0
0.09896,0.03125,4.8927e-2,0.0000e+0,0.0000e+0
0.00104,0.03542,3.3338e+0,0.0000e+0,0.0000e+0
0.00313,0.03542,3.3319e+0,0.0000e+0,0.0000e+0
0.00521,0.03542,3.3283e+0,0.0000e+0,0.0000e+0
0.00729,0.03542,3.3236e+0,0.0000e+0,0.0000e+0
0.00937,0.03542,3.3182e+0,0.0000e+0,0.0000e+0
0.01146,0.03542,3.3107e+0,0.0000e+0,0.0000e+0
0.01354,0.03542,3.2981e+0,0.0000e+0,0.0000e+0
0.01563,0.03542,3.2749e+0,0.0000e+0,0.0000e+0
0.01771,0.03542,3.2440e+0,0.0000e+0,0.0000e+0
0.01979,0.03542,3.2073e+0,0.0000e+0,0.0000e+0
0.02187,0.03542,3.1674e+0,0.0000e+0,0.0000e+0
0.02396,0.03542,3.1245e+0,1.6391e+11,0.0000e+0
0.02604,0.03542,3.0889e+0,1.7709e+11,0.0000e+0
0.02813,0.03542,3.0636e+0,0.0000e+0,0.0000e+0
0.03021,0.03542,3.0332e+0,0.0000e+0,0.0000e+0
0.03229,0.03542,2.9982e+0,0.0000e+0,0.0000e+0
0.03438,0.03542,2.9581e+0,0.0000e+0,0.0000e+0
0.03646,0.03542,2.9120e+0,3.5467e+10,0.0000e+0
0.03854,0.03542,2.8616e+0,1.2282e+11,0.0000e+0
0.04063,0.03542,2.8095e+0,0.0000e+0,0.0000e+0
0.04271,0.03542,2.7483e+0,0.0000e+0,0.0000e+0
0.04479,0.03542,2.6803e+0,0.0000e+0,0.0000e+0
0.04688,0.03542,2.6075e+0,1.4782e+11,0.0000e+0
0.04896,0.03542,2.5419e+0,1.1158e+11,0.0000e+0
0.05104,0.03542,2.4755e+0,0.0000e+0,0.0000e+0
0.05312,0.03542,2.4041e+0,0.0000e+0,0.0000e+0
