r_m,z_m,phi_V,ne_m3,ni_m3
0.07813,0.01458,1.1349e+0,6.7748e+10,2.1009e+11
0.08021,0.01458,1.0559e+0,6.5892e+10,2.5045e+11
0.08229,0.01458,9.7079e-1,7.1922e+10,2.5055e+11
0.08438,0.01458,8.8000e-1,6.5490e+10,2.6634e+11
0.08646,0.01458,7.8101e-1,5.7670e+10,2.4068e+11
0.08854,0.01458,6.7454e-1,5.9006e+10,1.9661e+11
0.09062,0.01458,5.6376e-1,1.7066e+10,1.8030e+11
0.09271,0.01458,4.4652e-1,6.7840e+6,1.6511e+11
0.09479,0.01458,3.2210e-1,0.0000e+0,1.1234e+11
0.09688,0.01458,1.9388e-1,0.0000e+0,5.5725e+10
0.09896,0.01458,6.5364e-2,0.0000e+0,7.2711e+10
0.00104,0.01875,2.9967e+0,5.5576e+10,3.4653e+11
0.00313,0.01875,2.9924e+0,4.6632e+10,3.9196e+11
0.00521,0.01875,2.9787e+0,3.5389e+10,2.3141e+11
0.00729,0.01875,2.9657e+0,4.7134e+10,3.8005e+11
0.00937,0.01875,2.9427e+0,5.7661e+10,3.2635e+11
0.01146,0.01875,2.9165e+0,9.7956e+10,2.7555e+11
0.01354,0.01875,2.8933e+0,9.3338e+10,2.0931e+11
0.01563,0.01875,2.8758e+0,7.4314e+10,2.8994e+11
0.01771,0.01875,2.8561e+0,9.1432e+10,3.0417e+11
0.01979,0.01875,2.8344e+0,9.2628e+10,2.5275e+11
0.02187,0.01875,2.8137e+0,7.1016e+10,2.5756e+11
0.02396,0.01875,2.7913e+0,7.3085e+10,2.9937e+11
0.02604,0.01875,2.7650e+0,7.5872e+10,3.1286e+11
0.02813,0.01875,2.7346e+0,8.8071e+10,2.5846e+11
0.03021,0.01875,2.7054e+0,9.9874e+10,3.2470e+11
0.03229,0.01875,2.6729e+0,1.0177e+11,3.6072e+11
0.03438,0.01875,2.6344e+0,9.1369e+10,3.2382e+11
0.03646,0.01875,2.5913e+0,1.0744e+11,3.1566e+11
0.03854,0.01875,2.5452e+0,9.5976e+10,2.3601e+11
0.04063,0.01875,2.5006e+0,9.7444e+10,2.5026e+11
0.04271,0.01875,2.4564e+0,9.4115e+10,3.0960e+11
0.04479,0.01875,2.4080e+0,1.0930e+11,2.7640e+11
0.04688,0.01875,2.3590e+0,1.0283e+11,2.7294e+11
0.04896,0.01875,2.3094e+0,1.1123e+11,2.0905e+11
0.05104,0.01875,2.2645e+0,1.0517e+11,3.2144e+11
0.05312,0.01875,2.2156e+0,9.5843e+10,2.8914e+11
0.05521,0.01875,2.1637e+0,9.3132e+10,2.6819e+11
0.05729,0.01875,2.1103e+0,8.7858e+10,2.1464e+11
0.05937,0.01875,2.0588e+0,8.1325e+10,2.7663e+11
0.06146,0.01875,2.0041e+0,8.3660e+10,3.2143e+11
0.06354,0.01875,1.9431e+0,9.6520e+10,3.8430e+11
0.06563,0.01875,1.8721e+0,9.9065e+10,2.7104e+11
0.06771,0.01875,1.7990e+0,8.4321e+10,2.3278e+11
0.06979,0.01875,1.7249e+0,9.3799e+10,2.6838e+11
0.07187,0.01875,1.6473e+0,9.3285e+10,2.7340e+11
0.07396,0.01875,1.5655e+0,9.1566e+10,2.6867e+11
0.07604,0.01875,1.4795e+0,8.1580e+10,3.0236e+11
0.07813,0.01875,1.3853e+0,8.4833e+10,2.5934e+11
0.08021,0.01875,1.2856e+0,8.8371e+10,2.5545e+11
0.08229,0.01875,1.1801e+0,9.0760e+10,2.4859e+11
0.08438,0.01875,1.0692e+0,7.6770e+10,2.7576e+11
0.08646,0.01875,9.4964e-1,7.0678e+10,2.8984e+11
0.08854,0.01875,8.2007e-1,6.8868e+10,2.3211e+11
0.09062,0.01875,6.8421e-1,1.9364e+10,1.7385e+11
0.09271,0.01875,5.4169e-1,6.2313e+6,1.6956e+11
0.09479,0.01875,3.9058e-1,0.0000e+0,8.8606e+10
0.09688,0.01875,2.3631e-1,0.0000e+0,8.5812e+10
0.09896,0.01875,7.8976e-2,0.0000e+0,4.8964e+10
0.00104,0.02292,3.4868e+0,5.4298e+10,1.1181e+11
0.00313,0.02292,3.4891e+0,4.9255e+10,3.1962e+11
0.00521,0.02292,3.4820e+0,4.5281e+10,3.1557e+11
0.00729,0.02292,3.4684e+0,5.1931e+10,4.3147e+11
0.00937,0.02292,3.4415e+0,6.5120e+10,2.5584e+11
0.01146,0.02292,3.4145e+0,1.1968e+11,2.6451e+11
0.01354,0.02292,3.3898e+0,1.1545e+11,2.5702e+11
0.01563,0.02292,3.3668e+0,8.8338e+10,2.3342e+11
0.01771,0.02292,3.3442e+0,1.0925e+11,2.7501e+11
0.01979,0.02292,3.3208e+0,9.7405e+10,2.7124e+11
0.02187,0.02292,3.2963e+0,9.1687e+10,2.7588e+11
0.02396,0.02292,3.2700e+0,9.9602e+10,3.0687e+11
0.02604,0.02292,3.2404e+0,9.7181e+10,3.6877e+11
0.02813,0.02292,3.2041e+0,1.1490e+11,3.0418e+11
0.03021,0.02292,3.1680e+0,1.1830e+11,3.7537e+11
0.03229,0.02292,3.1271e+0,1.2519e+11,4.0085e+11
0.03438,0.02292,3.0799e+0,1.2366e+11,3.8031e+11
0.03646,0.02292,3.0278e+0,1.1928e+11,2.9006e+11
0.03854,0.02292,2.9768e+0,1.1979e+11,3.4071e+11
0.04063,0.02292,2.9230e+0,1.2492e+11,2.8139e+11
0.04271,0.02292,2.8707e+0,1.1564e+11,3.6051e+11
0.04479,0.02292,2.8129e+0,1.3905e+11,3.2359e+11
0.04688,0.02292,2.7538e+0,1.3091e+11,2.9698e+11
0.04896,0.02292,2.6940e+0,1.3414e+11,2.5411e+11
0.05104,0.02292,2.6368e+0,1.2378e+11,2.8471e+11
0.05312,0.02292,2.5788e+0,1.1766e+11,3.4378e+11
0.05521,0.02292,2.5153e+0,1.1618e+11,2.8553e+11
0.05729,0.02292,2.4501e+0,1.1296e+11,2.3369e+11
0.05937,0.02292,2.3863e+0,1.0599e+11,2.6958e+11
0.06146,0.02292,2.3192e+0,1.0464e+11,2.8678e+11
0.06354,0.02292,2.2465e+0,1.2394e+11,2.9332e+11
0.06563,0.02292,2.1685e+0,1.2731e+11,2.4373e+11
0.06771,0.02292,2.0895e+0,1.0901e+11,2.9508e+11
0.06979,0.02292,2.0054e+0,1.1774e+11,3.0647e+11
0.07187,0.02292,1.9160e+0,1.1417e+11,2.9961e+11
0.07396,0.02292,1.8213e+0,1.1316e+11,2.9628e+11
0.07604,0.02292,1.7213e+0,1.0278e+11,3.1836e+11
0.07813,0.02292,1.6130e+0,1.0013e+11,3.1984e+11
0.08021,0.02292,1.4966e+0,9.8600e+10,3.1100e+11
0.08229,0.02292,1.3724e+0,1.1057e+11,2.9345e+11
0.08438,0.02292,1.2416e+0,9.0779e+10,2.9823e+11
0.08646,0.02292,1.1016e+0,8.6256e+10,2.9318e+11
0.08854,0.02292,9.5202e-1,8.0579e+10,2.4879e+11
0.09062,0.02292,7.9554e-1,2.0645e+10,1.9219e+11
0.09271,0.02292,6.3115e-1,5.6211e+6,1.8204e+11
0.09479,0.02292,4.5730e-1,0.0000e+0,1.3572e+11
0.09688,0.02292,2.7740e-1,0.0000e+0,1.2130e+11
0.09896,0.02292,9.2974e-2,0.0000e+0,7.7523e+10
0.00104,0.02708,3.9402e+0,4.4095e+10,0.0000e+0
0.00313,0.02708,3.9451e+0,4.5745e+10,2.2089e+11
0.00521,0.02708,3.9428e+0,6.6018e+10,3.9055e+11
0.00729,0.02708,3.9280e+0,5.8388e+10,3.5987e+11
0.00937,0.02708,3.9051e+0,8.0844e+10,3.7070e+11
0.01146,0.02708,3.8761e+0,1.3729e+11,2.8440e+11
0.01354,0.02708,3.8500e+0,1.5508e+11,3.4786e+11
0.01563,0.02708,3.8227e+0,1.0810e+11,2.8227e+11
0.01771,0.02708,3.7945e+0,1.3559e+11,2.8470e+11
0.01979,0.02708,3.7671e+0,1.1864e+11,3.0467e+11
0.02187,0.02708,3.7377e+0,1.0685e+11,2.8880e+11
0.02396,0.02708,3.7067e+0,1.1119e+11,3.8077e+11
0.02604,0.02708,3.6675e+0,1.1532e+11,3.1748e+11
0.02813,0.02708,3.6244e+0,1.3339e+11,3.0324e+11
0.03021,0.02708,3.5795e+0,1.4760e+11,3.3259e+11
0.03229,0.02708,3.5314e+0,1.4740e+11,3.9248e+11
0.03438,0.02708,3.4762e+0,1.4058e+11,3.3353e+11
0.03646,0.02708,3.4184e+0,1.4356e+11,3.0514e+11
0.03854,0.02708,3.3609e+0,1.5040e+11,3.3182e+11
0.04063,0.02708,3.3019e+0,1.5608e+11,3.5638e+11
0.04271,0.02708,3.2402e+0,1.4145e+11,3.2430e+11
0.04479,0.02708,3.1759e+0,1.6770e+11,3.3450e+11
0.04688,0.02708,3.1103e+0,1.5919e+11,3.6566e+11
0.04896,0.02708,3.0397e+0,1.6497e+11,2.6084e+11
0.05104,0.02708,2.9717e+0,1.4769e+11,2.9038e+11
0.05312,0.02708,2.9024e+0,1.4783e+11,3.1368e+11
0.05521,0.02708,2.8297e+0,1.4730e+11,2.7294e+11
0.05729,0.02708,2.7563e+0,1.3810e+11,2.3440e+11
0.05937,0.02708,2.6844e+0,1.2738e+11,2.7990e+11
0.06146,0.02708,2.6091e+0,1.2788e+11,3.1580e+11
0.06354,0.02708,2.5279e+0,1.4963e+11,3.2166e+11
0.06563,0.02708,2.4420e+0,1.4444e+11,3.0060e+11
0.06771,0.02708,2.3525e+0,1.2773e+11,3.0607e+11
0.06979,0.02708,2.2579e+0,1.4037e+11,3.1772e+11
0.07187,0.02708,2.1583e+0,1.3372e+11,3.3255e+11
0.07396,0.02708,2.0523e+0,1.3605e+11,3.4263e+11
0.07604,0.02708,1.9393e+0,1.2351e+11,3.6713e+11
0.07813,0.02708,1.8163e+0,1.2373e+11,3.3541e+11
0.08021,0.02708,1.6850e+0,1.1842e+11,3.1399e+11
0.08229,0.02708,1.5463e+0,1.2769e+11,3.3872e+11
0.08438,0.02708,1.3988e+0,1.0537e+11,3.3624e+11
0.08646,0.02708,1.2412e+0,9.4891e+10,3.2181e+11
0.08854,0.02708,1.0730e+0,9.2249e+10,2.4850e+11
0.09062,0.02708,8.9938e-1,2.4208e+10,2.3130e+11
0.09271,0.02708,7.1648e-1,1.4327e+7,2.4578e+11
0.09479,0.02708,5.2112e-1,0.0000e+0,2.2881e+11
0.09688,0.02708,3.1419e-1,0.0000e+0,9.7981e+10
0.09896,0.02708,1.0428e-1,0.0000e+0,3.4831e+10
0.00104,0.03125,4.3675e+0,4.5674e+10,1.0176e+10
0.00313,0.03125,4.3719e+0,6.4829e+10,2.8512e+11
0.00521,0.03125,4.3656e+0,6.7338e+10,3.6707e+11
0.00729,0.03125,4.3465e+0,5.5241e+10,2.3639e+11
0.00937,0.03125,4.3250e+0,9.0769e+10,3.1196e+11
0.01146,0.03125,4.3000e+0,1.6023e+11,4.0307e+11
0.01354,0.03125,4.2708e+0,1.6943e+11,3.3942e+11
0.01563,0.03125,4.2423e+0,1.2637e+11,3.7767e+11
0.01771,0.03125,4.2077e+0,1.6122e+11,2.9929e+11
0.01979,0.03125,4.1745e+0,1.5134e+11,3.1342e+11
0.02187,0.03125,4.1403e+0,1.1788e+11,2.9508e+11
0.02396,0.03125,4.1036e+0,1.2668e+11,3.5613e+11
0.02604,0.03125,4.0602e+0,1.3553e+11,3.5019e+11
0.02813,0.03125,4.0113e+0,1.7236e+11,3.7099e+11
0.03021,0.03125,3.9585e+0,1.8349e+11,4.0601e+11
0.03229,0.03125,3.9003e+0,1.7268e+11,3.8436e+11
0.03438,0.03125,3.8364e+0,1.7159e+11,3.3628e+11
0.03646,0.03125,3.7702e+0,1.7877e+11,2.8957e+11
0.03854,0.03125,3.7060e+0,1.7847e+11,3.2117e+11
0.04063,0.03125,3.6418e+0,1.8955e+11,3.7631e+11
0.04271,0.03125,3.5742e+0,1.7479e+11,3.4358e+11
0.04479,0.03125,3.5044e+0,2.1333e+11,3.6233e+11
0.04688,0.03125,3.4336e+0,1.9114e+11,4.0775e+11
0.04896,0.03125,3.3570e+0,1.8075e+11,3.4400e+11
0.05104,0.03125,3.2784e+0,1.6887e+11,3.1411e+11
0.05312,0.03125,3.1984e+0,1.7295e+11,2.8477e+11
0.05521,0.03125,3.1186e+0,1.7293e+11,3.2035e+11
0.05729,0.03125,3.0369e+0,1.7328e+11,2.4972e+11
0.05937,0.03125,2.9579e+0,1.5538e+11,3.2691e+11
0.06146,0.03125,2.8746e+0,1.6281e+11,3.6374e+11
0.06354,0.03125,2.7852e+0,1.8349e+11,3.5545e+11
0.06563,0.03125,2.6919e+0,1.7532e+11,3.9060e+11
0.06771,0.03125,2.5911e+0,1.5681e+11,3.1798e+11
0.06979,0.03125,2.4864e+0,1.7034e+11,3.4914e+11
0.07187,0.03125,2.3758e+0,1.5856e+11,3.4823e+11
0.07396,0.03125,2.2583e+0,1.5280e+11,3.4039e+11
0.07604,0.03125,2.1342e+0,1.4520e+11,3.9794e+11
0.07813,0.03125,1.9992e+0,1.4507e+11,3.6277e+11
0.08021,0.03125,1.8563e+0,1.3832e+11,3.9280e+11
0.08229,0.03125,1.7032e+0,1.4868e+11,4.1899e+11
0.08438,0.03125,1.5389e+0,1.2535e+11,3.2671e+11
0.08646,0.03125,1.3676e+0,1.0871e+11,3.9103e+11
0.08854,0.03125,1.1830e+0,1.0909e+11,3.0581e+11
0.09062,0.03125,9.9149e-1,3.2950e+10,2.4408e+11
0.09271,0.03125,7.9148e-1,4.2129e+7,2.8169e+11
0.09479,0.03125,5.7699e-1,0.0000e+0,2.4341e+11
0.09688,0.03125,3.5002e-1,0.0000e+0,1.4634e+11
0.09896,0.03125,1.1693e-1,0.0000e+0,7.4463e+10
0.00104,0.03542,4.7710e+0,4.4192e+10,1.3429e+11
0.00313,0.03542,4.7741e+0,7.3773e+10,3.9510e+11
0.00521,0.03542,4.7661e+0,6.7903e+10,5.1207e+11
0.00729,0.03542,4.7410e+0,6.2457e+10,3.4761e+11
0.00937,0.03542,4.7102e+0,9.2574e+10,1.9498e+11
0.01146,0.03542,4.6844e+0,1.7919e+11,4.1292e+11
0.01354,0.03542,4.6526e+0,1.8497e+11,2.9876e+11
0.01563,0.03542,4.6247e+0,1.5336e+11,4.3005e+11
0.01771,0.03542,4.5875e+0,1.8190e+11,3.2744e+11
0.01979,0.03542,4.5496e+0,1.8934e+11,3.4061e+11
0.02187,0.03542,4.5108e+0,1.5269e+11,3.3178e+11
0.02396,0.03542,4.4690e+0,1.5691e+11,3.7525e+11
0.02604,0.03542,4.4220e+0,1.6649e+11,4.5537e+11
0.02813,0.03542,4.3668e+0,2.0395e+11,4.7984e+11
0.03021,0.03542,4.3048e+0,2.1372e+11,3.8923e+11
0.03229,0.03542,4.2410e+0,1.9956e+11,4.3990e+11
0.03438,0.03542,4.1698e+0,1.9779e+11,4.0445e+11
0.03646,0.03542,4.0939e+0,2.1741e+11,3.2042e+11
0.03854,0.03542,4.0207e+0,2.1380e+11,2.9325e+11
0.04063,0.03542,3.9500e+0,2.1615e+11,3.4527e+11
0.04271,0.03542,3.8775e+0,2.0895e+11,3.5880e+11
0.04479,0.03542,3.8027e+0,2.5454e+11,4.1569e+11
0.04688,0.03542,3.7257e+0,2.0503e+11,4.1571e+11
0.04896,0.03542,3.6439e+0,2.0599e+11,4.1030e+11
0.05104,0.03542,3.5579e+0,2.0268e+11,3.5388e+11
0.05312,0.03542,3.4706e+0,1.9598e+11,3.3991e+11
