r_m,z_m,phi_V,ne_m3,ni_m3
0.08854,0.01458,2.3689e-1,0.0000e+0,0.0000e+0
0.09062,0.01458,1.9313e-1,0.0000e+0,0.0000e+0
0.09271,0.01458,1.4947e-1,0.0000e+0,0.0000e+0
0.09479,0.01458,1.0608e-1,0.0000e+0,0.0000e+0
0.09688,0.01458,6.3125e-2,0.0000e+0,0.0000e+0
0.09896,0.01458,2.0781e-2,0.0000e+0,0.0000e+0
0.00104,0.01875,1.6423e+0,0.0000e+0,0.0000e+0
0.00313,0.01875,1.6409e+0,0.0000e+0,0.0000e+0
0.00521,0.01875,1.6379e+0,0.0000e+0,0.0000e+0
0.00729,0.01875,1.6332e+0,0.0000e+0,0.0000e+0
0.00937,0.01875,1.6271e+0,0.0000e+0,0.0000e+0
0.01146,0.01875,1.6195e+0,0.0000e+0,0.0000e+0
0.01354,0.01875,1.6102e+0,0.0000e+0,0.0000e+0
0.01563,0.01875,1.5992e+0,0.0000e+0,0.0000e+0
0.01771,0.01875,1.5865e+0,0.0000e+0,0.0000e+0
0.01979,0.01875,1.5720e+0,0.0000e+0,0.0000e+0
0.02187,0.01875,1.5559e+0,0.0000e+0,0.0000e+0
0.02396,0.01875,1.5379e+0,0.0000e+0,0.0000e+0
0.02604,0.01875,1.5182e+0,0.0000e+0,0.0000e+0
0.02813,0.01875,1.4967e+0,0.0000e+0,0.0000e+0
0.03021,0.01875,1.4737e+0,0.0000e+0,0.0000e+0
0.03229,0.01875,1.4490e+0,0.0000e+0,0.0000e+0
0.03438,0.01875,1.4227e+0,0.0000e+0,0.0000e+0
0.03646,0.01875,1.3948e+0,0.0000e+0,0.0000e+0
0.03854,0.01875,1.3652e+0,0.0000e+0,0.0000e+0
0.04063,0.01875,1.3339e+0,0.0000e+0,0.0000e+0
0.04271,0.01875,1.3008e+0,0.0000e+0,0.0000e+0
0.04479,0.01875,1.2657e+0,0.0000e+0,0.0000e+0
0.04688,0.01875,1.2284e+0,4.2796e+10,0.0000e+0
0.04896,0.01875,1.1916e+0,1.2568e+11,0.0000e+0
0.05104,0.01875,1.1625e+0,0.0000e+0,0.0000e+0
0.05312,0.01875,1.1307e+0,0.0000e+0,0.0000e+0
0.05521,0.01875,1.0964e+0,0.0000e+0,0.0000e+0
0.05729,0.01875,1.0599e+0,0.0000e+0,0.0000e+0
0.05937,0.01875,1.0214e+0,0.0000e+0,0.0000e+0
0.06146,0.01875,9.8096e-1,0.0000e+0,0.0000e+0
0.06354,0.01875,9.3860e-1,0.0000e+0,0.0000e+0
0.06563,0.01875,8.9439e-1,0.0000e+0,0.0000e+0
0.06771,0.01875,8.4839e-1,0.0000e+0,0.0000e+0
0.06979,0.01875,8.0065e-1,0.0000e+0,0.0000e+0
0.07187,0.01875,7.5121e-1,0.0000e+0,0.0000e+0
0.07396,0.01875,7.0018e-1,0.0000e+0,0.0000e+0
0.07604,0.01875,6.4767e-1,0.0000e+0,0.0000e+0
0.07813,0.01875,5.9382e-1,0.0000e+0,0.0000e+0
0.08021,0.01875,5.3884e-1,0.0000e+0,0.0000e+0
0.08229,0.01875,4.8293e-1,0.0000e+0,0.0000e+0
0.08438,0.01875,4.2633e-1,0.0000e+0,0.0000e+0
0.08646,0.01875,3.6926e-1,0.0000e+0,0.0000e+0
0.08854,0.01875,3.1188e-1,0.0000e+0,0.0000e+0
0.09062,0.01875,2.5437e-1,0.0000e+0,0.0000e+0
0.09271,0.01875,1.9693e-1,0.0000e+0,0.0000e+0
0.09479,0.01875,1.3980e-1,0.0000e+0,0.0000e+0
0.09688,0.01875,8.3214e-2,0.0000e+0,0.0000e+0
0.09896,0.01875,2.7396e-2,0.0000e+0,0.0000e+0
0.00104,0.02292,2.0320e+0,0.0000e+0,0.0000e+0
0.00313,0.02292,2.0301e+0,0.0000e+0,0.0000e+0
0.00521,0.02292,2.0266e+0,0.0000e+0,0.0000e+0
0.00729,0.02292,2.0215e+0,0.0000e+0,0.0000e+0
0.00937,0.02292,2.0144e+0,0.0000e+0,0.0000e+0
0.01146,0.02292,2.0054e+0,0.0000e+0,0.0000e+0
0.01354,0.02292,1.9944e+0,0.0000e+0,0.0000e+0
0.01563,0.02292,1.9814e+0,0.0000e+0,0.0000e+0
0.01771,0.02292,1.9662e+0,0.0000e+0,0.0000e+0
0.01979,0.02292,1.9487e+0,0.0000e+0,0.0000e+0
0.02187,0.02292,1.9289e+0,0.0000e+0,0.0000e+0
0.02396,0.02292,1.9069e+0,0.0000e+0,0.0000e+0
0.02604,0.02292,1.8827e+0,0.0000e+0,0.0000e+0
0.02813,0.02292,1.8564e+0,0.0000e+0,0.0000e+0
0.03021,0.02292,1.8281e+0,0.0000e+0,0.0000e+0
0.03229,0.02292,1.7980e+0,0.0000e+0,0.0000e+0
0.03438,0.02292,1.7659e+0,0.0000e+0,0.0000e+0
0.03646,0.02292,1.7321e+0,0.0000e+0,0.0000e+0
0.03854,0.02292,1.6965e+0,0.0000e+0,0.0000e+0
0.04063,0.02292,1.6591e+0,0.0000e+0,0.0000e+0
0.04271,0.02292,1.6201e+0,0.0000e+0,0.0000e+0
0.04479,0.02292,1.5795e+0,0.0000e+0,0.0000e+0
0.04688,0.02292,1.5379e+0,0.0000e+0,0.0000e+0
0.04896,0.02292,1.4962e+0,0.0000e+0,0.0000e+0
0.05104,0.02292,1.4548e+0,0.0000e+0,0.0000e+0
0.05312,0.02292,1.4127e+0,0.0000e+0,0.0000e+0
0.05521,0.02292,1.3690e+0,0.0000e+0,0.0000e+0
0.05729,0.02292,1.3234e+0,0.0000e+0,0.0000e+0
0.05937,0.02292,1.2756e+0,0.0000e+0,0.0000e+0
0.06146,0.02292,1.2257e+0,0.0000e+0,0.0000e+0
0.06354,0.02292,1.1735e+0,0.0000e+0,0.0000e+0
0.06563,0.02292,1.1191e+0,0.0000e+0,0.0000e+0
0.06771,0.02292,1.0624e+0,0.0000e+0,0.0000e+0
0.06979,0.02292,1.0034e+0,0.0000e+0,0.0000e+0
0.07187,0.02292,9.4226e-1,0.0000e+0,0.0000e+0
0.07396,0.02292,8.7892e-1,0.0000e+0,0.0000e+0
0.07604,0.02292,8.1351e-1,0.0000e+0,0.0000e+0
0.07813,0.02292,7.4620e-1,0.0000e+0,0.0000e+0
0.08021,0.02292,6.7727e-1,0.0000e+0,0.0000e+0
0.08229,0.02292,6.0706e-1,0.0000e+0,0.0000e+0
0.08438,0.02292,5.3614e-1,0.0000e+0,0.0000e+0
0.08646,0.02292,4.6472e-1,0.0000e+0,0.0000e+0
0.08854,0.02292,3.9281e-1,0.0000e+0,0.0000e+0
0.09062,0.02292,3.2059e-1,0.0000e+0,0.0000e+0
0.09271,0.02292,2.4833e-1,0.0000e+0,0.0000e+0
0.09479,0.02292,1.7636e-1,0.0000e+0,0.0000e+0
0.09688,0.02292,1.0499e-1,0.0000e+0,0.0000e+0
0.09896,0.02292,3.4569e-2,0.0000e+0,0.0000e+0
0.00104,0.02708,2.4346e+0,0.0000e+0,0.0000e+0
0.00313,0.02708,2.4330e+0,0.0000e+0,0.0000e+0
0.00521,0.02708,2.4296e+0,0.0000e+0,0.0000e+0
0.00729,0.02708,2.4241e+0,0.0000e+0,0.0000e+0
0.00937,0.02708,2.4165e+0,0.0000e+0,0.0000e+0
0.01146,0.02708,2.4069e+0,0.0000e+0,0.0000e+0
0.01354,0.02708,2.3948e+0,0.0000e+0,0.0000e+0
0.01563,0.02708,2.3801e+0,0.0000e+0,0.0000e+0
0.01771,0.02708,2.3627e+0,0.0000e+0,0.0000e+0
0.01979,0.02708,2.3423e+0,0.0000e+0,0.0000e+0
0.02187,0.02708,2.3189e+0,0.0000e+0,0.0000e+0
0.02396,0.02708,2.2926e+0,0.0000e+0,0.0000e+0
0.02604,0.02708,2.2636e+0,0.0000e+0,0.0000e+0
0.02813,0.02708,2.2320e+0,0.0000e+0,0.0000e+0
0.03021,0.02708,2.1983e+0,0.0000e+0,0.0000e+0
0.03229,0.02708,2.1624e+0,0.0000e+0,0.0000e+0
0.03438,0.02708,2.1245e+0,0.0000e+0,0.0000e+0
0.03646,0.02708,2.0846e+0,0.0000e+0,0.0000e+0
0.03854,0.02708,2.0428e+0,0.0000e+0,0.0000e+0
0.04063,0.02708,1.9989e+0,0.0000e+0,0.0000e+0
0.04271,0.02708,1.9530e+0,0.0000e+0,0.0000e+0
0.04479,0.02708,1.9052e+0,0.0000e+0,0.0000e+0
0.04688,0.02708,1.8558e+0,0.0000e+0,0.0000e+0
0.04896,0.02708,1.8059e+0,0.0000e+0,0.0000e+0
0.05104,0.02708,1.7573e+0,0.0000e+0,0.0000e+0
0.05312,0.02708,1.7076e+0,0.0000e+0,0.0000e+0
0.05521,0.02708,1.6560e+0,0.0000e+0,0.0000e+0
0.05729,0.02708,1.6020e+0,0.0000e+0,0.0000e+0
0.05937,0.02708,1.5455e+0,0.0000e+0,0.0000e+0
0.06146,0.02708,1.4863e+0,0.0000e+0,0.0000e+0
0.06354,0.02708,1.4245e+0,0.0000e+0,0.0000e+0
0.06563,0.02708,1.3599e+0,0.0000e+0,0.0000e+0
0.06771,0.02708,1.2925e+0,0.0000e+0,0.0000e+0
0.06979,0.02708,1.2223e+0,0.0000e+0,0.0000e+0
0.07187,0.02708,1.1492e+0,0.0000e+0,0.0000e+0
0.07396,0.02708,1.0731e+0,0.0000e+0,0.0000e+0
0.07604,0.02708,9.9421e-1,0.0000e+0,0.0000e+0
0.07813,0.02708,9.1247e-1,0.0000e+0,0.0000e+0
0.08021,0.02708,8.2804e-1,0.0000e+0,0.0000e+0
0.08229,0.02708,7.4123e-1,2.9984e+10,0.0000e+0
0.08438,0.02708,6.5495e-1,2.4471e+10,0.0000e+0
0.08646,0.02708,5.6902e-1,0.0000e+0,0.0000e+0
0.08854,0.02708,4.8176e-1,0.0000e+0,0.0000e+0
0.09062,0.02708,3.9362e-1,0.0000e+0,0.0000e+0
0.09271,0.02708,3.0510e-1,0.0000e+0,0.0000e+0
0.09479,0.02708,2.1675e-1,0.0000e+0,0.0000e+0
0.09688,0.02708,1.2906e-1,0.0000e+0,0.0000e+0
0.09896,0.02708,4.2499e-2,0.0000e+0,0.0000e+0
0.00104,0.03125,2.8519e+0,0.0000e+0,0.0000e+0
0.00313,0.03125,2.8504e+0,0.0000e+0,0.0000e+0
0.00521,0.03125,2.8473e+0,0.0000e+0,0.0000e+0
0.00729,0.03125,2.8424e+0,0.0000e+0,0.0000e+0
0.00937,0.03125,2.8353e+0,0.0000e+0,0.0000e+0
0.01146,0.03125,2.8258e+0,0.0000e+0,0.0000e+0
0.01354,0.03125,2.8135e+0,0.0000e+0,0.0000e+0
0.01563,0.03125,2.7984e+0,0.0000e+0,0.0000e+0
0.01771,0.03125,2.7798e+0,0.0000e+0,0.0000e+0
0.01979,0.03125,2.7570e+0,0.0000e+0,0.0000e+0
0.02187,0.03125,2.7299e+0,0.0000e+0,0.0000e+0
0.02396,0.03125,2.6987e+0,0.0000e+0,0.0000e+0
0.02604,0.03125,2.6640e+0,0.0000e+0,0.0000e+0
0.02813,0.03125,2.6264e+0,0.0000e+0,0.0000e+0
0.03021,0.03125,2.5865e+0,0.0000e+0,0.0000e+0
0.03229,0.03125,2.5444e+0,0.0000e+0,0.0000e+0
0.03438,0.03125,2.5004e+0,0.0000e+0,0.0000e+0
0.03646,0.03125,2.4543e+0,0.0000e+0,0.0000e+0
0.03854,0.03125,2.4062e+0,0.0000e+0,0.0000e+0
0.04063,0.03125,2.3559e+0,0.0000e+0,0.0000e+0
0.04271,0.03125,2.3028e+0,0.0000e+0,0.0000e+0
0.04479,0.03125,2.2460e+0,0.0000e+0,0.0000e+0
0.04688,0.03125,2.1846e+0,7.1357e+10,0.0000e+0
0.04896,0.03125,2.1187e+0,3.4001e+11,0.0000e+0
0.05104,0.03125,2.0720e+0,0.0000e+0,0.0000e+0
0.05312,0.03125,2.0185e+0,0.0000e+0,0.0000e+0
0.05521,0.03125,1.9604e+0,0.0000e+0,0.0000e+0
0.05729,0.03125,1.8987e+0,0.0000e+0,0.0000e+0
0.05937,0.03125,1.8339e+0,0.0000e+0,0.0000e+0
0.06146,0.03125,1.7658e+0,0.0000e+0,0.0000e+0
0.06354,0.03125,1.6946e+0,0.0000e+0,0.0000e+0
0.06563,0.03125,1.6203e+0,0.0000e+0,0.0000e+0
0.06771,0.03125,1.5426e+0,0.0000e+0,0.0000e+0
0.06979,0.03125,1.4614e+0,0.0000e+0,0.0000e+0
0.07187,0.03125,1.3765e+0,0.0000e+0,0.0000e+0
0.07396,0.03125,1.2877e+0,0.0000e+0,0.0000e+0
0.07604,0.03125,1.1950e+0,0.0000e+0,0.0000e+0
0.07813,0.03125,1.0983e+0,0.0000e+0,0.0000e+0
0.08021,0.03125,9.9722e-1,0.0000e+0,0.0000e+0
0.08229,0.03125,8.9114e-1,1.1817e+11,0.0000e+0
0.08438,0.03125,7.8810e-1,9.6449e+10,0.0000e+0
0.08646,0.03125,6.8699e-1,0.0000e+0,0.0000e+0
0.08854,0.03125,5.8253e-1,0.0000e+0,0.0000e+0
0.09062,0.03125,4.7622e-1,0.0000e+0,0.0000e+0
0.09271,0.03125,3.6916e-1,0.0000e+0,0.0000e+0
0.09479,0.03125,2.6222e-1,0.0000e+0,0.0000e+0
0.09688,0.03125,1.5611e-1,0.0000e+0,0.0000e+0
0.09896,0.03125,5.1402e-2,0.0000e+0,0.0000e+0
0.00104,0.03542,3.2812e+0,0.0000e+0,0.0000e+0
0.00313,0.03542,3.2805e+0,0.0000e+0,0.0000e+0
0.00521,0.03542,3.2789e+0,0.0000e+0,0.0000e+0
0.00729,0.03542,3.2760e+0,0.0000e+0,0.0000e+0
0.00937,0.03542,3.2711e+0,0.0000e+0,0.0000e+0
0.01146,0.03542,3.2633e+0,0.0000e+0,0.0000e+0
0.01354,0.03542,3.2525e+0,0.0000e+0,0.0000e+0
0.01563,0.03542,3.2392e+0,0.0000e+0,0.0000e+0
0.01771,0.03542,3.2226e+0,0.0000e+0,0.0000e+0
0.01979,0.03542,3.1997e+0,0.0000e+0,0.0000e+0
0.02187,0.03542,3.1687e+0,0.0000e+0,0.0000e+0
0.02396,0.03542,3.1306e+0,0.0000e+0,0.0000e+0
0.02604,0.03542,3.0876e+0,0.0000e+0,0.0000e+0
0.02813,0.03542,3.0418e+0,0.0000e+0,0.0000e+0
0.03021,0.03542,2.9944e+0,0.0000e+0,0.0000e+0
0.03229,0.03542,2.9456e+0,0.0000e+0,0.0000e+0
0.03438,0.03542,2.8951e+0,0.0000e+0,0.0000e+0
0.03646,0.03542,2.8429e+0,0.0000e+0,0.0000e+0
0.03854,0.03542,2.7892e+0,0.0000e+0,0.0000e+0
0.04063,0.03542,2.7349e+0,0.0000e+0,0.0000e+0
0.04271,0.03542,2.6780e+0,0.0000e+0,0.0000e+0
0.04479,0.03542,2.6163e+0,0.0000e+0,0.0000e+0
0.04688,0.03542,2.5503e+0,8.5799e+9,0.0000e+0
0.04896,0.03542,2.4845e+0,4.0882e+10,0.0000e+0
0.05104,0.03542,2.4216e+0,0.0000e+0,0.0000e+0
0.05312,0.03542,2.3565e+0,0.0000e+0,0.0000e+0
