r_m,z_m,phi_V,ne_m3,ni_m3
0.07604,0.00208,6.6459e-2,0.0000e+0,0.0000e+0
0.07813,0.00208,6.0887e-2,0.0000e+0,0.0000e+0
0.08021,0.00208,5.5196e-2,0.0000e+0,0.0000e+0
0.08229,0.00208,4.9433e-2,0.0000e+0,0.0000e+0
0.08438,0.00208,4.3606e-2,0.0000e+0,0.0000e+0
0.08646,0.00208,3.7731e-2,0.0000e+0,0.0000e+0
0.08854,0.00208,3.1838e-2,0.0000e+0,0.0000e+0
0.09062,0.00208,2.5948e-2,0.0000e+0,0.0000e+0
0.09271,0.00208,2.0075e-2,0.0000e+0,0.0000e+0
0.09479,0.00208,1.4243e-2,0.0000e+0,0.0000e+0
0.09688,0.00208,8.4774e-3,0.0000e+0,0.0000e+0
0.09896,0.00208,2.7943e-3,0.0000e+0,0.0000e+0
0.00104,0.00625,5.0821e-1,0.0000e+0,0.0000e+0
0.00313,0.00625,5.0655e-1,0.0000e+0,0.0000e+0
0.00521,0.00625,5.0287e-1,0.0000e+0,0.0000e+0
0.00729,0.00625,4.9697e-1,0.0000e+0,0.0000e+0
0.00937,0.00625,4.8828e-1,0.0000e+0,0.0000e+0
0.01146,0.00625,4.7554e-1,0.0000e+0,0.0000e+0
0.01354,0.00625,4.5636e-1,0.0000e+0,0.0000e+0
0.01563,0.00625,4.2623e-1,8.9302e+11,0.0000e+0
0.01771,0.00625,4.4152e-1,2.9139e+11,0.0000e+0
0.01979,0.00625,4.5902e-1,0.0000e+0,0.0000e+0
0.02187,0.00625,4.6595e-1,0.0000e+0,0.0000e+0
0.02396,0.00625,4.6726e-1,0.0000e+0,0.0000e+0
0.02604,0.00625,4.6551e-1,0.0000e+0,0.0000e+0
0.02813,0.00625,4.6151e-1,0.0000e+0,0.0000e+0
0.03021,0.00625,4.5573e-1,0.0000e+0,0.0000e+0
0.03229,0.00625,4.4908e-1,0.0000e+0,0.0000e+0
0.03438,0.00625,4.4442e-1,0.0000e+0,0.0000e+0
0.03646,0.00625,4.3940e-1,0.0000e+0,0.0000e+0
0.03854,0.00625,4.3298e-1,0.0000e+0,0.0000e+0
0.04063,0.00625,4.2517e-1,0.0000e+0,0.0000e+0
0.04271,0.00625,4.1635e-1,0.0000e+0,0.0000e+0
0.04479,0.00625,4.0669e-1,0.0000e+0,0.0000e+0
0.04688,0.00625,3.9619e-1,0.0000e+0,0.0000e+0
0.04896,0.00625,3.8483e-1,0.0000e+0,0.0000e+0
0.05104,0.00625,3.7268e-1,0.0000e+0,0.0000e+0
0.05312,0.00625,3.5982e-1,0.0000e+0,0.0000e+0
0.05521,0.00625,3.4652e-1,0.0000e+0,0.0000e+0
0.05729,0.00625,3.3302e-1,0.0000e+0,0.0000e+0
0.05937,0.00625,3.1957e-1,0.0000e+0,0.0000e+0
0.06146,0.00625,3.0606e-1,0.0000e+0,0.0000e+0
0.06354,0.00625,2.9230e-1,0.0000e+0,0.0000e+0
0.06563,0.00625,2.7814e-1,0.0000e+0,0.0000e+0
0.06771,0.00625,2.6353e-1,0.0000e+0,0.0000e+0
0.06979,0.00625,2.4843e-1,0.0000e+0,0.0000e+0
0.07187,0.00625,2.3285e-1,0.0000e+0,0.0000e+0
0.07396,0.00625,2.1684e-1,0.0000e+0,0.0000e+0
0.07604,0.00625,2.0043e-1,0.0000e+0,0.0000e+0
0.07813,0.00625,1.8365e-1,0.0000e+0,0.0000e+0
0.08021,0.00625,1.6654e-1,0.0000e+0,0.0000e+0
0.08229,0.00625,1.4917e-1,0.0000e+0,0.0000e+0
0.08438,0.00625,1.3158e-1,0.0000e+0,0.0000e+0
0.08646,0.00625,1.1387e-1,0.0000e+0,0.0000e+0
0.08854,0.00625,9.6095e-2,0.0000e+0,0.0000e+0
0.09062,0.00625,7.8306e-2,0.0000e+0,0.0000e+0
0.09271,0.00625,6.0579e-2,0.0000e+0,0.0000e+0
0.09479,0.00625,4.2982e-2,0.0000e+0,0.0000e+0
0.09688,0.00625,2.5571e-2,0.0000e+0,0.0000e+0
0.09896,0.00625,8.4145e-3,0.0000e+0,0.0000e+0
0.00104,0.01042,8.6166e-1,0.0000e+0,0.0000e+0
0.00313,0.01042,8.5984e-1,0.0000e+0,0.0000e+0
0.00521,0.01042,8.5623e-1,0.0000e+0,0.0000e+0
0.00729,0.01042,8.5071e-1,0.0000e+0,0.0000e+0
0.00937,0.01042,8.4320e-1,0.0000e+0,0.0000e+0
0.01146,0.01042,8.3384e-1,0.0000e+0,0.0000e+0
0.01354,0.01042,8.2329e-1,0.0000e+0,0.0000e+0
0.01563,0.01042,8.1330e-1,0.0000e+0,0.0000e+0
0.01771,0.01042,8.0854e-1,0.0000e+0,0.0000e+0
0.01979,0.01042,8.0509e-1,0.0000e+0,0.0000e+0
0.02187,0.01042,8.0025e-1,0.0000e+0,0.0000e+0
0.02396,0.01042,7.9419e-1,0.0000e+0,0.0000e+0
0.02604,0.01042,7.8906e-1,0.0000e+0,0.0000e+0
0.02813,0.01042,7.8386e-1,0.0000e+0,0.0000e+0
0.03021,0.01042,7.7703e-1,0.0000e+0,0.0000e+0
0.03229,0.01042,7.6833e-1,0.0000e+0,0.0000e+0
0.03438,0.01042,7.5799e-1,0.0000e+0,0.0000e+0
0.03646,0.01042,7.4584e-1,0.0000e+0,0.0000e+0
0.03854,0.01042,7.3179e-1,0.0000e+0,0.0000e+0
0.04063,0.01042,7.1620e-1,0.0000e+0,0.0000e+0
0.04271,0.01042,7.0000e-1,0.0000e+0,0.0000e+0
0.04479,0.01042,6.8386e-1,0.0000e+0,0.0000e+0
0.04688,0.01042,6.6641e-1,0.0000e+0,0.0000e+0
0.04896,0.01042,6.4723e-1,0.0000e+0,0.0000e+0
0.05104,0.01042,6.2631e-1,0.0000e+0,0.0000e+0
0.05312,0.01042,6.0394e-1,0.0000e+0,0.0000e+0
0.05521,0.01042,5.8061e-1,0.0000e+0,0.0000e+0
0.05729,0.01042,5.5715e-1,0.0000e+0,0.0000e+0
0.05937,0.01042,5.3509e-1,0.0000e+0,0.0000e+0
0.06146,0.01042,5.1335e-1,0.0000e+0,0.0000e+0
0.06354,0.01042,4.9099e-1,0.0000e+0,0.0000e+0
0.06563,0.01042,4.6766e-1,0.0000e+0,0.0000e+0
0.06771,0.01042,4.4332e-1,0.0000e+0,0.0000e+0
0.06979,0.01042,4.1806e-1,0.0000e+0,0.0000e+0
0.07187,0.01042,3.9204e-1,0.0000e+0,0.0000e+0
0.07396,0.01042,3.6525e-1,0.0000e+0,0.0000e+0
0.07604,0.01042,3.3772e-1,0.0000e+0,0.0000e+0
0.07813,0.01042,3.0952e-1,0.0000e+0,0.0000e+0
0.08021,0.01042,2.8074e-1,0.0000e+0,0.0000e+0
0.08229,0.01042,2.5148e-1,0.0000e+0,0.0000e+0
0.08438,0.01042,2.2187e-1,0.0000e+0,0.0000e+0
0.08646,0.01042,1.9202e-1,0.0000e+0,0.0000e+0
0.08854,0.01042,1.6205e-1,0.0000e+0,0.0000e+0
0.09062,0.01042,1.3205e-1,0.0000e+0,0.0000e+0
0.09271,0.01042,1.0217e-1,0.0000e+0,0.0000e+0
0.09479,0.01042,7.2484e-2,0.0000e+0,0.0000e+0
0.09688,0.01042,4.3124e-2,0.0000e+0,0.0000e+0
0.09896,0.01042,1.4198e-2,0.0000e+0,0.0000e+0
0.00104,0.01458,1.2300e+0,0.0000e+0,0.0000e+0
0.00313,0.01458,1.2285e+0,0.0000e+0,0.0000e+0
0.00521,0.01458,1.2250e+0,0.0000e+0,0.0000e+0
0.00729,0.01458,1.2196e+0,0.0000e+0,0.0000e+0
0.00937,0.01458,1.2125e+0,0.0000e+0,0.0000e+0
0.01146,0.01458,1.2040e+0,0.0000e+0,0.0000e+0
0.01354,0.01458,1.1942e+0,0.0000e+0,0.0000e+0
0.01563,0.01458,1.1834e+0,0.0000e+0,0.0000e+0
0.01771,0.01458,1.1718e+0,0.0000e+0,0.0000e+0
0.01979,0.01458,1.1584e+0,0.0000e+0,0.0000e+0
0.02187,0.01458,1.1416e+0,0.0000e+0,0.0000e+0
0.02396,0.01458,1.1194e+0,4.0082e+11,0.0000e+0
0.02604,0.01458,1.1149e+0,1.3596e+11,0.0000e+0
0.02813,0.01458,1.1145e+0,0.0000e+0,0.0000e+0
0.03021,0.01458,1.1079e+0,0.0000e+0,0.0000e+0
0.03229,0.01458,1.0966e+0,0.0000e+0,0.0000e+0
0.03438,0.01458,1.0814e+0,0.0000e+0,0.0000e+0
0.03646,0.01458,1.0626e+0,0.0000e+0,0.0000e+0
0.03854,0.01458,1.0400e+0,0.0000e+0,0.0000e+0
0.04063,0.01458,1.0130e+0,8.4142e+10,0.0000e+0
0.04271,0.01458,9.8667e-1,2.4051e+11,0.0000e+0
0.04479,0.01458,9.6943e-1,0.0000e+0,0.0000e+0
0.04688,0.01458,9.4680e-1,0.0000e+0,0.0000e+0
0.04896,0.01458,9.1990e-1,0.0000e+0,0.0000e+0
0.05104,0.01458,8.8940e-1,0.0000e+0,0.0000e+0
0.05312,0.01458,8.5567e-1,0.0000e+0,0.0000e+0
0.05521,0.01458,8.1882e-1,6.1431e+9,0.0000e+0
0.05729,0.01458,7.7907e-1,2.2491e+11,0.0000e+0
0.05937,0.01458,7.5230e-1,6.4024e+10,0.0000e+0
0.06146,0.01458,7.2607e-1,0.0000e+0,0.0000e+0
0.06354,0.01458,6.9651e-1,0.0000e+0,0.0000e+0
0.06563,0.01458,6.6425e-1,0.0000e+0,0.0000e+0
0.06771,0.01458,6.2980e-1,0.0000e+0,0.0000e+0
0.06979,0.01458,5.9381e-1,0.0000e+0,0.0000e+0
0.07187,0.01458,5.5732e-1,0.0000e+0,0.0000e+0
0.07396,0.01458,5.1969e-1,0.0000e+0,0.0000e+0
0.07604,0.01458,4.8081e-1,0.0000e+0,0.0000e+0
0.07813,0.01458,4.4079e-1,0.0000e+0,0.0000e+0
0.08021,0.01458,3.9983e-1,0.0000e+0,0.0000e+0
0.08229,0.01458,3.5818e-1,0.0000e+0,0.0000e+0
0.08438,0.01458,3.1603e-1,0.0000e+0,0.0000e+0
0.08646,0.01458,2.7354e-1,0.0000e+0,0.0000e+0
0.08854,0.01458,2.3086e-1,0.0000e+0,0.0000e+0
0.09062,0.01458,1.8816e-1,0.0000e+0,0.0000e+0
0.09271,0.01458,1.4558e-1,0.0000e+0,0.0000e+0
0.09479,0.01458,1.0329e-1,0.0000e+0,0.0000e+0
0.09688,0.01458,6.1457e-2,0.0000e+0,0.0000e+0
0.09896,0.01458,2.0230e-2,0.0000e+0,0.0000e+0
0.00104,0.01875,1.6130e+0,0.0000e+0,0.0000e+0
0.00313,0.01875,1.6111e+0,0.0000e+0,0.0000e+0
0.00521,0.01875,1.6073e+0,0.0000e+0,0.0000e+0
0.00729,0.01875,1.6019e+0,0.0000e+0,0.0000e+0
0.00937,0.01875,1.5947e+0,0.0000e+0,0.0000e+0
0.01146,0.01875,1.5857e+0,0.0000e+0,0.0000e+0
0.01354,0.01875,1.5750e+0,0.0000e+0,0.0000e+0
0.01563,0.01875,1.5626e+0,0.0000e+0,0.0000e+0
0.01771,0.01875,1.5483e+0,0.0000e+0,0.0000e+0
0.01979,0.01875,1.5317e+0,0.0000e+0,0.0000e+0
0.02187,0.01875,1.5120e+0,0.0000e+0,0.0000e+0
0.02396,0.01875,1.4881e+0,2.8212e+11,0.0000e+0
0.02604,0.01875,1.4781e+0,9.5696e+10,0.0000e+0
0.02813,0.01875,1.4716e+0,0.0000e+0,0.0000e+0
0.03021,0.01875,1.4598e+0,0.0000e+0,0.0000e+0
0.03229,0.01875,1.4436e+0,0.0000e+0,0.0000e+0
0.03438,0.01875,1.4234e+0,0.0000e+0,0.0000e+0
0.03646,0.01875,1.3994e+0,0.0000e+0,0.0000e+0
0.03854,0.01875,1.3714e+0,0.0000e+0,0.0000e+0
0.04063,0.01875,1.3389e+0,5.3501e+10,0.0000e+0
0.04271,0.01875,1.3062e+0,1.5293e+11,0.0000e+0
0.04479,0.01875,1.2803e+0,0.0000e+0,0.0000e+0
0.04688,0.01875,1.2487e+0,0.0000e+0,0.0000e+0
0.04896,0.01875,1.2119e+0,0.0000e+0,0.0000e+0
0.05104,0.01875,1.1705e+0,0.0000e+0,0.0000e+0
0.05312,0.01875,1.1253e+0,0.0000e+0,0.0000e+0
0.05521,0.01875,1.0767e+0,4.0061e+10,0.0000e+0
0.05729,0.01875,1.0241e+0,4.0658e+11,0.0000e+0
0.05937,0.01875,9.9183e-1,3.8036e+10,0.0000e+0
0.06146,0.01875,9.5599e-1,0.0000e+0,0.0000e+0
0.06354,0.01875,9.1690e-1,0.0000e+0,0.0000e+0
0.06563,0.01875,8.7387e-1,0.0000e+0,0.0000e+0
0.06771,0.01875,8.2680e-1,6.0344e+9,0.0000e+0
0.06979,0.01875,7.7580e-1,1.3814e+11,0.0000e+0
0.07187,0.01875,7.3142e-1,0.0000e+0,0.0000e+0
0.07396,0.01875,6.8346e-1,0.0000e+0,0.0000e+0
0.07604,0.01875,6.3279e-1,0.0000e+0,0.0000e+0
0.07813,0.01875,5.8010e-1,0.0000e+0,0.0000e+0
0.08021,0.01875,5.2599e-1,0.0000e+0,0.0000e+0
0.08229,0.01875,4.7107e-1,0.0000e+0,0.0000e+0
0.08438,0.01875,4.1571e-1,0.0000e+0,0.0000e+0
0.08646,0.01875,3.5992e-1,0.0000e+0,0.0000e+0
0.08854,0.01875,3.0385e-1,0.0000e+0,0.0000e+0
0.09062,0.01875,2.4769e-1,0.0000e+0,0.0000e+0
0.09271,0.01875,1.9167e-1,0.0000e+0,0.0000e+0
0.09479,0.01875,1.3600e-1,0.0000e+0,0.0000e+0
0.09688,0.01875,8.0921e-2,0.0000e+0,0.0000e+0
0.09896,0.01875,2.6637e-2,0.0000e+0,0.0000e+0
0.00104,0.02292,2.0100e+0,0.0000e+0,0.0000e+0
0.00313,0.02292,2.0081e+0,0.0000e+0,0.0000e+0
0.00521,0.02292,2.0043e+0,0.0000e+0,0.0000e+0
0.00729,0.02292,1.9985e+0,0.0000e+0,0.0000e+0
0.00937,0.02292,1.9907e+0,0.0000e+0,0.0000e+0
0.01146,0.02292,1.9811e+0,0.0000e+0,0.0000e+0
0.01354,0.02292,1.9697e+0,0.0000e+0,0.0000e+0
0.01563,0.02292,1.9566e+0,0.0000e+0,0.0000e+0
0.01771,0.02292,1.9417e+0,0.0000e+0,0.0000e+0
0.01979,0.02292,1.9251e+0,0.0000e+0,0.0000e+0
0.02187,0.02292,1.9071e+0,0.0000e+0,0.0000e+0
0.02396,0.02292,1.8884e+0,0.0000e+0,0.0000e+0
0.02604,0.02292,1.8707e+0,0.0000e+0,0.0000e+0
0.02813,0.02292,1.8528e+0,0.0000e+0,0.0000e+0
0.03021,0.02292,1.8331e+0,0.0000e+0,0.0000e+0
0.03229,0.02292,1.8110e+0,0.0000e+0,0.0000e+0
0.03438,0.02292,1.7861e+0,0.0000e+0,0.0000e+0
0.03646,0.02292,1.7584e+0,0.0000e+0,0.0000e+0
0.03854,0.02292,1.7276e+0,0.0000e+0,0.0000e+0
0.04063,0.02292,1.6940e+0,0.0000e+0,0.0000e+0
0.04271,0.02292,1.6579e+0,0.0000e+0,0.0000e+0
0.04479,0.02292,1.6195e+0,0.0000e+0,0.0000e+0
0.04688,0.02292,1.5770e+0,0.0000e+0,0.0000e+0
0.04896,0.02292,1.5290e+0,0.0000e+0,0.0000e+0
0.05104,0.02292,1.4741e+0,6.5957e+10,0.0000e+0
0.05312,0.02292,1.4162e+0,3.4495e+11,0.0000e+0
0.05521,0.02292,1.3715e+0,0.0000e+0,0.0000e+0
0.05729,0.02292,1.3194e+0,0.0000e+0,0.0000e+0
0.05937,0.02292,1.2633e+0,3.1686e+10,0.0000e+0
0.06146,0.02292,1.2039e+0,3.2670e+11,0.0000e+0
0.06354,0.02292,1.1584e+0,0.0000e+0,0.0000e+0
0.06563,0.02292,1.1054e+0,0.0000e+0,0.0000e+0
0.06771,0.02292,1.0464e+0,7.4132e+9,0.0000e+0
0.06979,0.02292,9.8221e-1,1.6970e+11,0.0000e+0
0.07187,0.02292,9.2518e-1,0.0000e+0,0.0000e+0
0.07396,0.02292,8.6358e-1,0.0000e+0,0.0000e+0
0.07604,0.02292,7.9853e-1,0.0000e+0,0.0000e+0
0.07813,0.02292,7.3076e-1,0.0000e+0,0.0000e+0
0.08021,0.02292,6.6104e-1,1.3791e+10,0.0000e+0
0.08229,0.02292,5.9142e-1,1.7792e+10,0.0000e+0
0.08438,0.02292,5.2253e-1,0.0000e+0,0.0000e+0
0.08646,0.02292,4.5282e-1,0.0000e+0,0.0000e+0
0.08854,0.02292,3.8249e-1,0.0000e+0,0.0000e+0
0.09062,0.02292,3.1187e-1,0.0000e+0,0.0000e+0
0.09271,0.02292,2.4133e-1,0.0000e+0,0.0000e+0
0.09479,0.02292,1.7123e-1,0.0000e+0,0.0000e+0
0.09688,0.02292,1.0187e-1,0.0000e+0,0.0000e+0
0.09896,0.02292,3.3531e-2,0.0000e+0,0.0000e+0
0.00104,0.02708,2.4234e+0,0.0000e+0,0.0000e+0
0.00313,0.02708,2.4211e+0,0.0000e+0,0.0000e+0
0.00521,0.02708,2.4168e+0,0.0000e+0,0.0000e+0
0.00729,0.02708,2.4104e+0,0.0000e+0,0.0000e+0
0.00937,0.02708,2.4019e+0,0.0000e+0,0.0000e+0
0.01146,0.02708,2.3915e+0,0.0000e+0,0.0000e+0
0.01354,0.02708,2.3792e+0,0.0000e+0,0.0000e+0
0.01563,0.02708,2.3650e+0,0.0000e+0,0.0000e+0
0.01771,0.02708,2.3491e+0,0.0000e+0,0.0000e+0
0.01979,0.02708,2.3314e+0,0.0000e+0,0.0000e+0
0.02187,0.02708,2.3121e+0,0.0000e+0,0.0000e+0
0.02396,0.02708,2.2914e+0,0.0000e+0,0.0000e+0
0.02604,0.02708,2.2696e+0,0.0000e+0,0.0000e+0
0.02813,0.02708,2.2466e+0,0.0000e+0,0.0000e+0
0.03021,0.02708,2.2220e+0,0.0000e+0,0.0000e+0
0.03229,0.02708,2.1956e+0,0.0000e+0,0.0000e+0
0.03438,0.02708,2.1671e+0,0.0000e+0,0.0000e+0
0.03646,0.02708,2.1361e+0,0.0000e+0,0.0000e+0
0.03854,0.02708,2.1025e+0,0.0000e+0,0.0000e+0
0.04063,0.02708,2.0659e+0,0.0000e+0,0.0000e+0
0.04271,0.02708,2.0262e+0,0.0000e+0,0.0000e+0
0.04479,0.02708,1.9828e+0,0.0000e+0,0.0000e+0
0.04688,0.02708,1.9352e+0,0.0000e+0,0.0000e+0
0.04896,0.02708,1.8827e+0,0.0000e+0,0.0000e+0
0.05104,0.02708,1.8256e+0,2.1375e+9,0.0000e+0
0.05312,0.02708,1.7650e+0,1.1179e+10,0.0000e+0
0.05521,0.02708,1.7031e+0,0.0000e+0,0.0000e+0
0.05729,0.02708,1.6382e+0,0.0000e+0,0.0000e+0
0.05937,0.02708,1.5709e+0,6.2741e+8,0.0000e+0
0.06146,0.02708,1.5031e+0,6.4690e+9,0.0000e+0
0.06354,0.02708,1.4366e+0,0.0000e+0,0.0000e+0
0.06563,0.02708,1.3677e+0,0.0000e+0,0.0000e+0
0.06771,0.02708,1.2957e+0,0.0000e+0,0.0000e+0
0.06979,0.02708,1.2208e+0,0.0000e+0,0.0000e+0
0.07187,0.02708,1.1441e+0,0.0000e+0,0.0000e+0
0.07396,0.02708,1.0647e+0,0.0000e+0,0.0000e+0
0.07604,0.02708,9.8231e-1,0.0000e+0,0.0000e+0
0.07813,0.02708,8.9665e-1,0.0000e+0,0.0000e+0
0.08021,0.02708,8.0711e-1,1.0637e+11,0.0000e+0
0.08229,0.02708,7.2086e-1,1.3723e+11,0.0000e+0
0.08438,0.02708,6.3949e-1,0.0000e+0,0.0000e+0
0.08646,0.02708,5.5502e-1,0.0000e+0,0.0000e+0
0.08854,0.02708,4.6891e-1,0.0000e+0,0.0000e+0
0.09062,0.02708,3.8216e-1,0.0000e+0,0.0000e+0
0.09271,0.02708,2.9556e-1,0.0000e+0,0.0000e+0
0.09479,0.02708,2.0961e-1,0.0000e+0,0.0000e+0
0.09688,0.02708,1.2467e-1,0.0000e+0,0.0000e+0
0.09896,0.02708,4.1035e-2,0.0000e+0,0.0000e+0
0.00104,0.03125,2.8540e+0,0.0000e+0,0.0000e+0
0.00313,0.03125,2.8514e+0,0.0000e+0,0.0000e+0
0.00521,0.03125,2.8463e+0,0.0000e+0,0.0000e+0
0.00729,0.03125,2.8389e+0,0.0000e+0,0.0000e+0
0.00937,0.03125,2.8293e+0,0.0000e+0,0.0000e+0
0.01146,0.03125,2.8176e+0,0.0000e+0,0.0000e+0
0.01354,0.03125,2.8040e+0,0.0000e+0,0.0000e+0
0.01563,0.03125,2.7887e+0,0.0000e+0,0.0000e+0
0.01771,0.03125,2.7716e+0,0.0000e+0,0.0000e+0
0.01979,0.03125,2.7522e+0,0.0000e+0,0.0000e+0
0.02187,0.03125,2.7302e+0,0.0000e+0,0.0000e+0
0.02396,0.03125,2.7061e+0,0.0000e+0,0.0000e+0
0.02604,0.03125,2.6805e+0,0.0000e+0,0.0000e+0
0.02813,0.03125,2.6536e+0,0.0000e+0,0.0000e+0
0.03021,0.03125,2.6254e+0,0.0000e+0,0.0000e+0
0.03229,0.03125,2.5959e+0,0.0000e+0,0.0000e+0
0.03438,0.03125,2.5647e+0,0.0000e+0,0.0000e+0
0.03646,0.03125,2.5317e+0,0.0000e+0,0.0000e+0
0.03854,0.03125,2.4965e+0,0.0000e+0,0.0000e+0
0.04063,0.03125,2.4586e+0,0.0000e+0,0.0000e+0
0.04271,0.03125,2.4173e+0,0.0000e+0,0.0000e+0
0.04479,0.03125,2.3718e+0,0.0000e+0,0.0000e+0
0.04688,0.03125,2.3211e+0,0.0000e+0,0.0000e+0
0.04896,0.03125,2.2644e+0,0.0000e+0,0.0000e+0
0.05104,0.03125,2.2014e+0,0.0000e+0,0.0000e+0
0.05312,0.03125,2.1320e+0,0.0000e+0,0.0000e+0
0.05521,0.03125,2.0568e+0,0.0000e+0,0.0000e+0
0.05729,0.03125,1.9758e+0,0.0000e+0,0.0000e+0
0.05937,0.03125,1.8899e+0,1.2313e+11,0.0000e+0
0.06146,0.03125,1.8073e+0,2.1000e+11,0.0000e+0
0.06354,0.03125,1.7327e+0,0.0000e+0,0.0000e+0
0.06563,0.03125,1.6516e+0,0.0000e+0,0.0000e+0
0.06771,0.03125,1.5656e+0,0.0000e+0,0.0000e+0
0.06979,0.03125,1.4758e+0,0.0000e+0,0.0000e+0
0.07187,0.03125,1.3828e+0,0.0000e+0,0.0000e+0
0.07396,0.03125,1.2869e+0,0.0000e+0,0.0000e+0
0.07604,0.03125,1.1884e+0,0.0000e+0,0.0000e+0
0.07813,0.03125,1.0874e+0,0.0000e+0,0.0000e+0
0.08021,0.03125,9.8465e-1,0.0000e+0,0.0000e+0
0.08229,0.03125,8.8108e-1,0.0000e+0,0.0000e+0
0.08438,0.03125,7.7706e-1,0.0000e+0,0.0000e+0
0.08646,0.03125,6.7196e-1,0.0000e+0,0.0000e+0
0.08854,0.03125,5.6594e-1,0.0000e+0,0.0000e+0
0.09062,0.03125,4.5986e-1,0.0000e+0,0.0000e+0
0.09271,0.03125,3.5492e-1,0.0000e+0,0.0000e+0
0.09479,0.03125,2.5149e-1,0.0000e+0,0.0000e+0
0.09688,0.03125,1.4953e-1,0.0000e+0,0.0000e+0
0.09896,0.03125,4.9204e-2,0.0000e+0,0.0000e+0
0.00104,0.03542,3.3049e+0,0.0000e+0,0.0000e+0
0.00313,0.03542,3.3020e+0,0.0000e+0,0.0000e+0
0.00521,0.03542,3.2959e+0,0.0000e+0,0.0000e+0
0.00729,0.03542,3.2864e+0,0.0000e+0,0.0000e+0
0.00937,0.03542,3.2741e+0,0.0000e+0,0.0000e+0
0.01146,0.03542,3.2603e+0,0.0000e+0,0.0000e+0
0.01354,0.03542,3.2448e+0,0.0000e+0,0.0000e+0
0.01563,0.03542,3.2278e+0,0.0000e+0,0.0000e+0
0.01771,0.03542,3.2115e+0,0.0000e+0,0.0000e+0
0.01979,0.03542,3.1923e+0,0.0000e+0,0.0000e+0
0.02187,0.03542,3.1651e+0,0.0000e+0,0.0000e+0
0.02396,0.03542,3.1354e+0,0.0000e+0,0.0000e+0
0.02604,0.03542,3.1049e+0,0.0000e+0,0.0000e+0
0.02813,0.03542,3.0738e+0,0.0000e+0,0.0000e+0
0.03021,0.03542,3.0423e+0,0.0000e+0,0.0000e+0
0.03229,0.03542,3.0102e+0,0.0000e+0,0.0000e+0
0.03438,0.03542,2.9775e+0,0.0000e+0,0.0000e+0
0.03646,0.03542,2.9439e+0,0.0000e+0,0.0000e+0
0.03854,0.03542,2.9092e+0,0.0000e+0,0.0000e+0
0.04063,0.03542,2.8729e+0,0.0000e+0,0.0000e+0
0.04271,0.03542,2.8337e+0,0.0000e+0,0.0000e+0
0.04479,0.03542,2.7902e+0,0.0000e+0,0.0000e+0
0.04688,0.03542,2.7407e+0,0.0000e+0,0.0000e+0
0.04896,0.03542,2.6818e+0,0.0000e+0,0.0000e+0
0.05104,0.03542,2.6132e+0,0.0000e+0,0.0000e+0
0.05312,0.03542,2.5335e+0,0.0000e+0,0.0000e+0
